"SHAP (BIRKBECK FELL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3666,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.27,5.97,10.96,7.51,5.00,8.28,8.78,11.62,3.87,4.00,,
February,6.78,2.17,4.52,2.24,7.38,4.19,2.16,5.00,6.00,9.00,,
March,3.80,3.68,2.05,0.61,4.58,3.99,7.53,6.79,1.40,5.00,,
April,1.89,4.81,4.10,3.07,3.33,1.38,10.23,3.10,4.56,3.85,,
May,2.56,5.61,5.56,1.90,4.66,2.10,3.08,2.97,3.77,2.27,,
June,0.08,0.70,3.99,3.62,4.79,5.06,3.94,7.23,0.77,2.74,,
July,2.01,3.05,4.33,4.12,3.12,4.84,3.22,3.93,2.75,6.00,,
August,6.01,6.68,8.15,4.39,2.19,6.20,0.10,6.66,2.49,9.46,,
September,1.19,6.82,6.34,6.49,5.01,10.93,5.41,6.98,1.88,11.15,,
October,6.48,4.33,7.25,6.61,8.89,1.16,1.16,4.13,6.34,5.08,,
November,5.11,1.94,3.24,11.68,0.37,12.65,9.04,4.64,7.60,5.53,,
December,3.63,7.82,3.94,6.01,3.82,7.38,2.11,8.48,8.56,2.58,,
Total,40.81,53.58,64.43,58.25,53.14,68.16,56.76,71.53,49.99,66.66,,
Calc annual,40.81,53.58,64.43,58.25,53.14,68.16,56.76,71.53,49.99,66.66,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
