DUNTOCHER JAW RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS496757,Long,-4.410206,Lat,55.95072,Elevation,912,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.42,4.79,6.38,6.81,5.68,4.34,4.29,4.29,6.33,4.6,10.43,4.78,5.25,4.9,6.49,9.24,5.41,6.66,6.64,4.49,8.04,4.67,12.3,2.9,9.81,4.63,10.44,5.62,8.27,3.32,7.52,6.77,9.91,6.19,3.39,1.5,4.5,6.44,7,3,7.1,6.62,6.36,8.97,5.9,6.18,4.2,3.03,6.02,3.58,3.3,6.92,4.79,2.43,4.73
February,,,,,,,4.03,5.16,5.7,3.77,4.62,8.32,4.83,4.39,5.2,4.4,5.05,1.61,7.52,0.09,7.75,1.43,4.14,7.89,1.26,5.25,10.5,3.62,5.78,2.47,0.37,5.7,0,4.55,1.07,7.42,2.94,5.83,4.01,7.25,2.35,6.62,1.8,6.32,3.17,8.49,3.33,1,7.46,7.64,6.41,4.14,2.73,3.96,6.28,2.23,1.73,4.06,3.52,2.53,4.65
March,,,,,,,4.38,6.74,6.12,2.24,2.4,2,8.03,6.21,6.89,4.38,4.4,2.36,1.55,2.39,6.67,6.19,2.37,1.53,1.31,1.65,5.01,5.04,5.62,1.08,1.23,3.65,2.98,2.83,2.62,2.5,3.62,2.17,6.1,5.34,6.35,2.99,5.1,4.1,1.18,3.78,3.37,5.96,6.14,4.52,4.22,4.17,4.65,2.17,5.32,1.75,2.78,6.55,2.44,2.91,2.71
April,,,,,,,2.2,2.82,2.18,5.07,4.21,3.91,3.84,3.73,3.23,4.03,5.48,2.46,1.03,1.5,3.52,0.85,2.93,4.03,2.79,5.66,3.07,4.88,2.62,1.39,2.11,2.74,4.93,3.85,3.3,4,1.63,2.5,1.17,3.76,3.85,1.94,3.43,5.04,3.2,3.6,3.56,6.77,4.52,7.12,5.23,3.71,2.77,2.75,2.71,3.14,1.15,2.41,2.04,3.26,4.74
May,,,,,,,7.47,6.11,3.72,4.35,2.67,3.24,2.48,4.84,2.49,1.02,6.03,3.3,2.67,1.51,5.81,2.76,5.52,3.25,5.7,6.02,3.24,3.65,2.2,3.35,3.44,5.54,3.67,3.03,3.35,0.48,1.79,1.78,4.74,2.14,1.83,4.74,4.26,3.7,3.63,5,1.43,3.87,1.16,3.29,1.93,1.55,1.99,2.38,5.28,5.12,3.34,3.36,3.94,1.32,3.19
June,,,,,,,2.09,5.6,3.46,3.3,2.38,5.02,5.91,4.03,1.13,2.6,4.86,3.92,1.61,4.61,3.57,1.12,2.48,1.82,3.18,1.11,4.9,4.95,6.2,2.83,2.23,6.26,1.58,2,2.38,5.72,3.13,6.13,8.08,3.31,1.39,1.76,2.43,5.79,4.61,4.3,4.22,5.59,7.24,1.45,3.42,2.91,4.37,1.92,5.16,4.01,3.32,2.79,4.39,3.46,3.45
July,,,,,,,4.59,3.51,3.97,6.22,4.61,5.28,3.21,1.98,4.39,5.63,6.47,2.76,5.56,0.46,6.25,3.54,2.77,7.63,4.82,2.02,4.09,4.28,4.7,5.43,4.93,4.58,2.47,5.91,2.81,3.21,6.02,5.13,5.3,8.54,4.93,4.79,4.31,2.6,3.55,4.53,5.18,4.98,4.69,2.55,9.52,5.86,4.86,6.06,5,0.88,7.25,5.39,6.33,8.43,6.1
August,,,,,,,5.64,7.93,5.5,5.39,11.81,3.02,3.9,1.81,7.4,2.73,5.15,5.02,4.49,3.88,6.45,9.04,3.96,8.3,7.05,4.48,4.61,6.1,6.44,7.34,6.43,4.02,3.62,4.74,6.67,2.69,4.91,5.09,4.03,3.2,3.36,6.48,7.45,7.02,3.93,2.58,4.06,0,9.51,6.14,7.58,7.18,5.13,5.54,6.07,1.17,5.49,6.93,5.38,1.29,4.32
September,,,,,,,3.34,2.83,9.1,3.14,2.65,4.07,4.67,2.63,3.79,2.03,1.63,7,6.61,5.6,4.16,3.72,3.5,9.25,5.15,5.43,2.97,5.27,4.72,3.33,4.53,1.59,4.55,0.76,6.88,9.17,4.61,4.11,7.23,3.8,6.14,2.57,7.71,4.29,6.43,7.3,9.42,6.61,10.26,3.42,11.02,4.24,4.12,5.8,8.31,5.53,6.75,3.82,4.99,1.89,3.75
October,,,,,,,7.73,6.93,2.19,7.63,4.09,1.49,6.34,2.79,3.04,5.34,10.21,8.47,7.56,2.35,2.07,6.07,3.04,8.44,4.12,4.11,7.15,8.16,9.35,7.44,6.99,4.92,8.18,3.65,11.38,13.23,7.73,5.5,11.05,3.27,7.4,7.24,11.21,,6.09,7.84,0.62,3.08,9.94,6.92,6.77,1.93,5.02,2.76,11.48,4.69,3.86,6.44,5.24,5.5,4.24
