"KILPATRICK HILLS, GREENSIDE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5338,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.04,9.31,4.92,5.68,6.73,5.06,7.83,5.97,12.40,3.32,8.72,
February,7.45,1.34,5.24,7.38,1.09,5.12,10.13,3.58,5.65,2.46,0.50,
March,5.54,7.31,2.66,1.75,1.27,1.50,4.26,5.15,6.13,1.07,1.97,
April,3.66,1.29,2.99,4.64,3.01,6.10,3.22,5.36,2.41,1.25,1.86,
May,5.86,2.81,5.71,2.71,5.48,7.61,3.17,3.33,2.00,4.09,3.33,
June,2.96,0.95,2.25,1.47,3.22,1.51,4.54,5.12,7.21,2.90,2.94,
July,5.58,3.24,2.89,6.02,5.08,2.09,3.30,4.43,5.02,6.55,5.20,
August,6.10,9.04,3.78,7.39,6.70,4.46,4.62,6.28,8.78,7.06,6.41,
September,3.96,3.19,2.73,8.79,5.74,4.88,3.78,5.57,4.90,3.00,4.79,
October,1.94,5.74,2.06,7.49,4.14,4.53,7.48,8.19,9.33,6.68,7.32,
November,5.59,4.63,5.26,3.45,4.01,1.22,7.28,3.97,7.41,9.14,6.72,
December,5.83,7.91,4.25,2.97,9.14,3.66,2.55,1.67,4.68,12.15,5.34,
Total,60.51,56.76,44.74,59.74,55.61,47.74,62.16,58.62,75.92,59.67,55.10,
Calc annual,60.51,56.76,44.74,59.74,55.61,47.74,62.16,58.62,75.92,59.67,55.10,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
