"PATNA HERSE FILTERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5259,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.23,10.53,4.92,5.61,5.01,4.80,5.64,5.31,8.99,1.80,6.17,
February,5.25,1.43,5.08,5.35,1.36,5.32,4.03,2.19,3.57,2.60,0.30,
March,5.54,8.41,1.92,2.16,1.20,1.86,2.35,3.08,3.83,0.70,2.11,
April,2.18,1.62,3.09,2.71,2.51,4.79,2.02,3.73,1.54,1.59,2.35,
May,5.66,3.14,4.22,3.31,4.59,5.87,3.67,2.79,2.07,3.16,1.33,
June,2.12,1.65,4.31,3.16,2.45,0.46,1.64,3.82,4.86,2.61,2.42,
July,3.29,4.31,3.81,5.31,3.55,2.17,3.70,3.66,2.97,4.28,4.21,
August,5.06,7.18,3.81,7.70,4.44,3.06,3.15,5.14,3.64,6.42,7.76,
September,3.22,2.85,2.92,6.86,6.81,3.16,3.38,7.31,3.39,1.55,4.18,
October,3.51,4.79,1.98,6.83,3.24,4.38,4.78,4.01,6.76,7.70,7.86,
November,3.85,2.67,3.14,4.92,3.13,1.84,4.27,4.64,5.54,6.77,6.03,
December,4.41,10.29,4.35,5.60,5.61,4.56,1.93,1.41,3.57,10.31,5.96,
Total,50.32,58.87,43.55,59.52,43.90,42.27,40.56,47.09,50.73,49.49,50.68,
Calc annual,50.32,58.87,43.55,59.52,43.90,42.27,40.56,47.09,50.73,49.49,50.68,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
