"NELSON, WALTON LANE CEMETERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD872384,Long,-2.196012,Lat,53.841686,Elevation,540,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,4.47,11.29,2.18,7.26,5.63,5.82,2.69,4.13,2.26,,4.85,5.71,5.03,1.35,1.97,5.09,5.27,7.02,3.98,4.79,3.71,8.06,2.62,3.35,3.72,5.48,2.05,3.96,2.2,4.88,4.15,3.34,3.3,5.96
February,,,,,,,,2,6.21,0.9,0.61,5.62,0.23,4.47,0.44,7.65,,7.14,2,4.51,2,5.12,1.48,3.11,2.65,5.4,6.77,2.19,3.31,4.12,6.05,3.95,1.79,2.38,3.16,2.72,1.38,3.18,7.17,0.65,2.78
March,,,,,,,,4.18,2.75,1.42,2.72,0.48,3.16,2.16,2.48,1.74,,2.08,1.66,2.32,2.97,3.63,4.53,1.35,0.84,1.73,1.21,6.34,2.41,1.87,2.07,4.73,2.04,2.27,2.63,2.1,2.3,3.98,1.86,1.55,1.57
April,,,,,,,,3.49,1.2,1.02,3.52,3.39,3.97,1.73,2.48,2.35,,2.88,0.93,1.79,2.86,2.32,1.48,2.47,2.63,2.88,1.48,4.03,2.18,4.04,3.64,3.29,2.95,3.59,0.87,2.31,3.18,0.51,1.24,2.95,2.68
May,,,,,,,,1.8,1.29,2.77,3.07,2.28,4.38,1.84,3.34,1.14,,2.25,3.13,0.88,1.4,2.33,2.48,2.65,3.46,4.92,1.7,2.35,1.16,2.31,2.25,2.18,1.74,1.75,3.16,3.34,2.08,1.1,5.1,1.3,1.63
June,,,,,,,,3.87,5.53,2.04,2.4,6.39,0.88,2.14,2.63,4.39,,2.35,4.22,2.66,0.79,0.42,0.93,4.7,3.24,4.89,3.05,3.23,5.31,0.62,3.5,1.26,3.03,4.45,2.2,3.06,2.16,2.4,5.08,3.1,0.85
July,,,,,,,,5.08,2.09,3.26,5.73,4.6,5.9,2.9,2.44,1.84,,2.32,4.86,5.97,4.34,1.4,5.05,3.93,3.05,2.68,4.85,4.09,1.78,2.21,4.08,3.23,2.62,6.17,5.9,1.07,4.74,5.35,3.26,3.26,8.09
August,,,,,,,,6.51,7.1,4.79,6.71,4.09,1.76,1.57,4.39,1.54,,2.05,5.81,2.49,2.47,5.21,4.26,6.88,3.34,3.03,7.51,0.15,4.39,3.27,6.72,4.46,6.61,6.38,7.6,0.81,9.87,5.51,4.11,0.62,5.32
September,,,,,,,,6.59,1.04,2.12,3.65,3.77,7.04,2.26,3.8,7.4,,2.12,1.58,1.15,4.69,0.77,3.59,4.44,7.14,3.19,7.53,3.26,3.05,1.51,7.42,3.02,4.67,4.62,5.74,2.96,4.11,6.15,4.66,0.32,2.7
October,,,,,,,,4.21,5.43,5.87,7.04,3.22,7.02,4.36,5.7,10.9,,2.07,10.12,1.87,4.04,5.95,8.32,3.35,5.06,5.98,0.94,0.86,2.82,4.7,3.48,1.6,4.34,1.91,8.71,3.11,2.55,6.91,3.35,5.19,4.32
November,,,,,,,,5.24,7.17,7.51,5.93,6.93,2.75,1.92,1.96,4.92,,1.71,5.93,8.4,6.76,2.66,1.47,3.64,7.54,0.56,6.66,7.47,2.67,5.01,6.22,9.45,1.95,5.85,6.51,2.07,1.57,1.99,1.72,5.01,7.17
December,,,,,,,,1.41,2.99,11.12,3.84,3.04,1.46,0.52,5.41,3.21,,2.05,5.29,3.05,5.26,2.57,4.87,2.51,4.7,2.17,4.18,4.37,3.42,8.28,2.57,9.43,4.48,2.45,6.92,6.61,5.16,6.75,4.42,7.49,5.5
Total,,,,,,,,48.85,54.09,45,52.48,49.44,44.37,28.56,39.2,49.34,,33.87,51.24,40.12,38.93,34.35,43.55,44.3,50.67,41.41,50.67,42.05,40.56,40.56,51.35,50.32,41.7,43.87,57.36,32.36,43.98,47.98,45.31,34.74,48.57
