"MORVERN, ARDTORNISH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM 703 474,Long,-5.739128,Lat,56.562642,Elevation,48,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,6.7,8.7,6.74,7.95,7.87,7.15,10.18,11.39,5.09,7.49,6.9,12.12,12.98,10.14,11.71,8.64,9.85,14.65,19.17,25.05,4.14,12.81,14.33,14.99,7.35,10.75,7.72,5.64,12.31,14.12,4.4,1.03,0.9,11.19,9.94,8.5,6.98,13.12,,,,
February,,,,,,,,,,5.66,11.15,9.18,5.73,6.36,12.59,10.1,10.16,1.38,9.62,1.2,9.9,5.2,11.9,7.77,3.96,8.25,8.26,8.05,10.4,2.53,0.51,8.21,0.14,6.54,2.49,8.67,5.22,6.2,6.87,11.86,3.87,7.95,4.12,9.18,3.39,11.07,6.19,,,,
March,,,,,,,,,,1.91,4.86,2.99,8.17,9.42,8.72,6.21,1.51,3.49,2.66,5.24,9.49,10.48,3.5,5.21,1.03,6.01,8.7,7.61,10.31,1.3,6.36,1.67,5.49,4.29,3.26,4.25,5.44,2.51,10.15,6.59,7.16,2.9,4.56,4.81,3.4,4.74,5.05,,,,
April,,,,,,,,,,5.09,5.56,5.73,6.36,6.58,5.96,7.36,5.11,3.61,2.25,7.08,2.99,4.02,3.63,6.14,7.19,9.69,4.03,8.68,5.97,3.39,3.59,4.12,6.45,6.38,4.69,4.79,1.87,4.09,1.59,2.27,3.72,3.15,3.55,8.66,4.3,4.02,3.44,,,,
May,,,,,,,,,,5.02,4.2,4.11,2.98,5.03,3.48,1.25,5.64,4.75,2.98,2.22,7.93,5.16,7.3,4.02,5.34,9.68,5.1,6.67,1.26,5.9,3.96,5.09,3.01,3.01,5.35,1.3,4.41,3.56,3.19,2.98,3.17,1.95,4.24,3.8,5.7,,,,,,
June,,,,,,,,,,1.77,1.61,4.3,5.71,4.96,2.92,2.83,1.6,2.85,3.76,6.88,2.61,1.92,5.3,4.84,6.34,2.8,6.01,7.79,5.22,5.04,4.85,6.89,3.28,3.72,2.94,4.56,2.99,4.37,9.7,3.46,1.96,0.86,3.31,6.82,6.82,,,,,,
July,,,,,,,,,,8.21,4.41,6.61,3.86,1.11,3.65,6.32,3.38,1.88,6.25,2.33,4.92,6.24,5.7,7.91,9.98,3.88,4.91,4.01,7.41,4.42,3.67,4.65,6.33,5.18,4.45,4.91,6.89,7.51,6.04,9.19,6.24,4.53,6.9,3.9,3.41,,,,,,
August,,,,,,,,,,5.11,9.34,5.47,4.3,3.3,6.34,3.21,3.69,7.04,6.41,6.29,5.43,4.71,4.33,7.14,9.32,6.67,9.06,7.51,8.07,8.82,10.92,1.46,5.49,8.47,6.51,6.34,4.47,4.43,4.34,2.94,6.92,9.55,10,9.1,3.62,,,,,,
September,,,,,,,,,,3.71,3.85,5.94,5.44,4.07,5.5,2.54,3.62,6.57,8.42,9.45,4.6,4.78,4.4,11.61,12.56,7.23,5.9,6.64,5.47,5.15,3.78,2.97,6.52,2.36,12.04,10.24,5.98,6.58,8.71,3.97,8.7,4.59,10.01,10.52,7.74,,,,,,
October,,,,,,,,,,11.28,3.58,4.27,7.53,7.34,3.66,4.48,10.08,14.44,11.61,4.2,5.8,7.5,3.76,14.27,6.87,10.55,12.37,10.14,11.17,12.25,13.09,5.88,11.29,8.66,13.47,13.23,9.42,4.4,13.88,3.25,13.1,7.61,10.59,8.32,10.13,,,,,,
November,,,,,,,,,,6.69,6.93,8.62,10.77,11.7,9.6,3.97,8.6,14.94,9.73,7.58,9.34,5.75,7.56,8.2,8.07,2.57,12.96,7.93,11.86,9.16,9.91,12.86,7.97,4.43,2.6,7.93,5.69,1.85,14.25,12.53,12.27,9.2,2.6,8.81,9.74,1.47,,,,,
December,,,,,,,,,,7.73,9.72,16.56,14.83,7.74,13,9.7,6.44,5.02,13.01,12.02,7.55,13.47,10.69,11.86,15.28,7.21,10.93,1.17,9.39,16.89,12.15,9.59,9.15,3.12,9.65,6.93,12.18,3.93,8.5,6.33,12.92,6.97,14.02,6.97,12.89,9.08,,,,,
Total,,,,,,,,,,68.88,73.91,80.52,83.63,75.48,82.57,68.15,71.22,71.06,84.19,71.39,82.68,82.21,78.21,100.68,94.58,84.39,102.88,95.37,111.58,78.99,85.6,77.72,80.11,63.51,78.2,80.87,70.2,61.74,101.34,69.77,81.06,60.16,85.09,90.83,79.64,,,,,,
