FALKIRK (WESTBANK) LAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS883800,Long,-3.792618,Lat,55.999896,Elevation,105,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.45,3.22,4.95,6.25,4.07,3.64,3.54,4.5,4.85,4.27,7.77,1.76,4.69,2.55,4.69,3.43,4.41,1.38,3.88,3.07,6.58,4.17,2.69,1.61,5.16,4.19,4.16,3.22,4.28,3.63,6.91,4,3.08,5.14,3.64,1.51,,,,,,,
February,,,,,,,,,4.95,1.31,5.25,0.47,2.6,4.3,0.74,3.14,4.14,2.15,5.05,1.41,0.77,2.56,0.04,2.63,0.28,3.33,1.99,4.43,1.24,5.3,1.16,3.56,1.51,3.06,1.21,4.85,3.04,2.09,4.49,3.96,4.08,2.78,0.96,1.38,,,,,,,
March,,,,,,,,,1.19,2.65,2.96,5.01,2.03,1.49,1.12,2.26,3.05,2.67,2.96,0.46,2.74,1.41,2.18,1.73,2.94,1.27,2.26,2.17,2.52,2.38,3.7,3.06,1.69,2.18,0.57,2.59,2.71,3.74,3.25,1.25,2.67,2.78,2.47,0.93,,,,,,,
April,,,,,,,,,0.66,1.63,1.38,1.07,2.02,3.2,1.79,4.14,1.76,1.74,1.03,1.54,0.76,2.1,3.16,1.33,3.31,2.51,1.18,1.63,0.38,1.64,3.09,1.44,2.3,1.86,2.36,1.5,0.89,4.84,3.06,3.12,2.74,2.43,1.18,2.02,,,,,,,
May,,,,,,,,,2.15,0.62,3.53,1.92,2.8,1.4,5.77,5.58,2.79,1.99,1.82,2.32,1.57,4,2.99,2.07,1.63,0.45,0.65,2.02,4.24,1.06,2.54,4.29,2.4,3.56,3.18,4.69,1.74,3.39,1.62,2.18,1.66,2.07,1.61,1.89,,,,,,,
June,,,,,,,,,0.47,1.87,1.01,0.23,1.38,1.48,1.9,0.44,2.12,3.64,5.38,2.27,2.58,5.6,1.01,0.91,2.1,3.46,1.51,2.07,3.89,1.28,0.73,0.62,1.49,3.05,2.63,3.4,2.53,4.3,5.12,0.83,2.09,2.03,2.75,1.62,,,,,,,
July,,,,,,,,,3.37,1.13,3.23,2.98,3.4,3.54,3.4,1.37,4.18,3.88,2.31,3.07,3.68,4.23,2.14,3.98,2.53,1.02,4.19,3.79,3.08,4.05,4.73,3.77,1.99,2.57,2.96,3.86,3.49,2.9,4.51,2.5,5.28,5.02,3.18,5.17,,,,,,,
August,,,,,,,,,2.73,2.31,5.75,5.84,1.7,5.28,2.6,2.43,2.5,6.84,4.33,4.99,4.97,3.41,0.89,1.7,3.55,1.52,2.14,4.23,2.22,0.77,1.16,3.69,2.71,4.99,3.83,2.66,3.3,0,7.7,3.47,3.78,4.88,4.19,2.43,,,,,,,
September,,,,,,,,,5.01,2.15,1.89,2.66,1.95,3.95,4.27,3.22,3.68,7.03,3.28,0.86,3.85,1.15,3.82,1.02,3.3,4.87,3.32,2.26,3.49,1.96,2.62,0.86,4.61,2.56,4.2,4.54,5.7,3.49,4.71,1.35,7.22,2.34,2.22,3.74,,,,,,,
October,,,,,,,,,4.28,0.77,1.12,4.27,1.64,4.3,2.7,2.88,5.5,4.41,5.22,4.35,4.66,2.96,4.89,2.51,4.03,7.49,3.56,4.22,7.32,2.32,4.06,3.96,3.69,6.35,3.71,4.75,0.8,1.57,3.28,5.19,3.18,0.81,2.47,1.97,,,,,,,
November,,,,,,,,,2.63,5.06,3.23,2.07,1.89,3.17,2.72,0.7,5.74,2.97,4.68,5.44,4.12,5.85,2.99,1.87,0.93,3.66,3.09,0.5,7.07,7.24,4.16,2.22,0.61,1.57,7.9,0.48,6,4.47,2.98,3.02,3.62,5.04,2.23,5.74,,,,,,,
December,,,,,,,,,3.24,4.78,3.6,5.61,3.75,2.84,5.96,3.25,1.1,1.23,3.97,7.06,2.6,2.91,6.6,0.79,3.4,1.62,3.82,2.15,2.84,1.66,3.35,2.15,3.03,1.65,4.31,3.22,3.8,2.2,3.79,6.71,1.79,5.42,2.87,4.38,,,,,,,
Total,,,,,,,,,35.13,27.5,37.9,38.38,29.23,38.59,36.51,33.91,41.41,42.82,47.8,35.53,36.99,38.73,35.4,23.97,32.41,32.58,31.59,32.54,44.87,33.83,33.99,31.23,31.19,37.59,41.02,39.76,38.28,36.62,51.42,37.58,41.19,40.74,29.77,32.78,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 &17 not used estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
