"STREET (PORTWAY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2003,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.66,
February,,,,,,,,,,,0.66,
March,,,,,,,,,,,1.71,
April,,,,,,,,,,,3.05,
May,,,,,,,,,,,1.89,
June,,,,,,,,,,,1.07,
July,,,,,,,,,,,1.82,
August,,,,,,,,,,,3.43,
September,,,,,,,,,,,2.80,
October,,,,,,,,,,4.71,2.80,
November,,,,,,,,,,7.39,3.33,
December,,,,,,,,,,5.58,3.75,
Total,,,,,,,,,,,29.97,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.68,29.97,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
