"RUGBY, BILTON GRANGE - new gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP492717,Long,-1.279264,Lat,52.34118,Elevation,400,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.52,1.57,1.34,1.42,1.85,0.79,2.29,2.75,2.83,4.86,3.24,3.15,2.33,3.9,1.86,1.74,1.75,1.74,4.34,0.87,0.49,2.48,1.79,1.18,1.01,1.93,3.38,1.21,3.15,4.13,3.85
February,,,,,,,,,,,0.47,2.58,0.3,3.51,0.59,2.1,2.22,3.02,0.77,0.96,2.31,2.16,0.81,1.3,1.29,2,1.86,1.43,1.06,0.69,4.05,2.96,0.69,1.23,2.53,1.57,0.84,3.2,3.26,0.07,1.84
March,,,,,,,,,,,1.76,0.08,1.32,2.62,1.35,0.35,2.27,2.75,0.28,1.47,2.08,2.53,1.63,0.8,0.32,0.77,0.98,5.04,0.67,1.51,1.22,3.56,2.32,0.95,2.14,2.18,0.98,2.01,1.63,2.37,1.27
April,,,,,,,,,,,1.36,3.75,3.73,1.11,2.08,3.29,1.99,3.44,0.04,1.69,1.95,1.26,0.91,0.76,1.76,0.87,2.03,1.77,1.39,2.25,1.64,2.81,1.75,1.66,0.44,1.02,0.59,0.19,1,2.47,0.51
May,,,,,,,,,,,3.08,3.15,5.59,1.54,0.81,1.39,0.97,3.25,1.47,1.34,2.34,1.82,3.01,3.03,0.94,3.02,2,1.23,3.49,2.6,2.1,2.99,2.36,1.39,2.16,4.77,0.46,1.38,2.03,0.43,1.45
June,,,,,,,,,,,1.35,2.63,0.61,2.55,0.98,4.27,3.87,1.36,1.19,1.94,0.45,2.05,0.25,3.48,2.29,2.95,2.39,1.17,2,0.26,2.42,1.51,2.17,1.72,2.33,2.35,2.8,1.49,4.99,0.72,4.06
July,,,,,,,,,,,4.21,2.95,2.88,1.71,4.76,0.65,5.74,2.61,2.52,4.48,2.86,4.05,1.7,0.92,2.16,2.09,1.83,2.29,1.84,0.91,2.5,0.93,0.38,2.88,3.22,0.16,2.51,2.91,3.57,0.88,3.12
August,,,,,,,,,,,1.91,3.88,2.06,0.67,1.77,1.16,0.51,1.37,3.97,4.79,0.09,4.02,2.28,1.6,2.55,2.83,4.22,0.24,4.28,1.04,2,6.29,2.44,2.94,3.52,0.88,4.39,2.36,2.79,1.47,4.01
September,,,,,,,,,,,3.8,2.8,3.39,1.64,1.96,3.67,2.3,1.47,2.07,0.54,0.85,0.31,0.97,1.48,3.12,1.45,3.36,1.48,3.44,2.37,3.75,1.53,1.47,1.57,2.21,1.58,1.99,4.7,2.63,0.12,4.22
October,,,,,,,,,,,1.87,0.59,3.16,2.49,1.5,3.48,1.46,2.87,2.72,5.63,3.11,2.58,2.8,2.19,2.61,3.83,0.88,0.22,2.42,6.54,0.51,0.82,3.08,2.52,2.95,1.48,1.86,1.28,2.47,2.18,4.61
November,,,,,,,,,,,2.88,2.49,1.97,1.14,1.68,4.72,2.33,1.53,2.32,3.44,5.63,2.85,2.26,1.41,3.76,0.24,5.05,1.57,1.52,2.58,3.67,4.66,2.26,1.24,4.74,1.07,0.83,1.76,2,2.04,3.08
December,,,,,,,,,,,2.63,0.93,0.52,0.28,4.31,3.04,2.15,2.11,3.09,1.22,1.44,1.29,2.11,0.79,1.11,2.7,2.4,1.98,1.99,1.38,1.3,1.6,2.53,0.94,1.77,1.82,2.65,2.13,2.44,3.86,2.87
Total,,,,,,,,,,,27.84,27.4,26.87,20.68,23.64,28.91,28.1,28.53,23.27,32.36,26.35,28.07,21.06,21.66,23.77,24.49,28.75,20.16,28.44,23,25.65,32.14,23.24,20.22,29.02,20.81,23.28,24.62,31.96,20.74,34.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_16_pt1-page-077.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_14_pt1-page-246.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_17_pt1-page-044.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_15_pt1-page-040.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
