"PARKHAM (MELBURY RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1857,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.60,7.44,5.15,4.59,5.26,4.60,9.40,8.81,12.60,1.88,8.92,
February,3.06,0.34,6.82,9.16,1.39,7.57,3.47,3.00,6.87,2.19,2.14,
March,5.13,4.88,5.49,2.15,2.94,1.01,0.77,4.83,5.25,1.05,3.12,
April,6.15,1.06,5.32,3.65,4.24,3.61,2.37,1.80,1.61,1.15,2.89,
May,3.02,2.13,2.02,2.87,3.65,6.19,2.80,1.52,1.50,5.00,2.89,
June,4.36,0.29,2.56,0.70,2.03,0.00,2.26,4.48,3.81,3.59,1.66,
July,7.82,2.37,3.91,4.64,5.48,4.39,2.53,6.79,2.64,3.84,4.61,
August,2.40,4.84,3.89,4.16,7.47,3.73,4.20,6.07,4.49,4.28,5.50,
September,5.38,2.69,4.06,6.03,7.13,4.56,2.71,9.43,2.60,1.07,7.24,
October,6.32,2.46,2.48,8.89,6.19,7.80,3.64,3.77,10.88,10.96,8.88,
November,4.09,4.45,2.99,6.86,3.51,4.27,10.81,6.53,8.94,16.19,7.22,
December,7.11,5.54,8.74,7.23,7.10,5.05,1.13,3.63,7.35,12.27,7.50,
Total,65.44,38.49,53.43,60.93,56.39,52.78,46.09,60.66,68.54,63.47,62.57,
Calc annual,65.44,38.49,53.43,60.93,56.39,52.78,46.09,60.66,68.54,63.47,62.57,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
