MULL BUNESSAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM385219,Long,-6.230498,Lat,56.317113,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,3.46,3.92,6.2,9.96,7.34,10.11,6.24,10.23,9.85,8.32,3.76,4.3,4.34,4.43,6.83,4.67,3.02,3.68,4.23,5.18,7.09,6.99,5.67,6.2,3.82,7.48,7.34,8.87,2.97,6.57,5.43,5.7,4.42,5.38,3.56,4.26,6.25,7,4.04,1.5,1.14,7.89,5.14,5,5.4,6.33,,,,
February,,2.3,4.03,13.62,12.1,9.25,7.96,8.54,7.54,4.36,6.32,5.25,3.76,4.06,6.05,4.66,4.09,1.24,5.95,1.39,4.08,2.49,7.68,4.83,2.42,2.89,5.2,4.48,4.12,4.26,0.38,4.91,0.26,5.2,0.94,5.34,2.91,5.46,3.14,4.86,3.47,4,3.35,3.38,1.68,6.71,3.86,,,,
March,,3.72,9.63,14.02,8.6,13.24,6.46,6.71,8.04,3.59,2.91,1.91,4.92,5.24,6.78,4.05,0.97,1.95,1.94,5.08,5.11,5.87,2.32,2.25,0.92,1.77,2.95,4.05,5.95,1.2,2.83,1.72,3.58,2.67,3.12,2.28,4.45,1.32,4.31,3.3,4.24,2.6,3.88,2.17,2.21,3.35,3.13,,,,
April,,5.34,6.28,5,8.37,3.96,3.74,4.25,3.56,8.63,3.01,3.3,1.9,4.55,3.06,3.78,3.98,2.62,1.81,2.8,2.91,2.33,3.55,2.83,3.08,5.4,2.43,4.44,2.95,2.26,2.87,2.32,3.48,2.91,3.32,2.57,1.29,3.11,0.39,1.58,2.28,1.89,2.2,3.35,2.74,1.88,1.28,,,,
May,,0.39,3.63,4.36,2.26,3.52,3.91,6.81,5.68,6.12,3.11,3.29,1.8,3.99,2.05,3.51,4.96,3.66,2.99,2.79,5.22,3.45,5.15,1.86,4.88,6.47,3.74,2.81,1.39,4.16,1.73,3.86,2.16,3.03,3.98,1.03,3.77,2.78,4.29,1.88,1.92,1.06,3.42,3.59,3.94,3.51,0.62,,,,
June,,3.4,4.53,1.78,5.93,1.86,3.75,4.81,4.86,2.06,2.05,2.05,5.94,2.57,1.84,1.18,1.5,2.59,2.4,4.81,2.49,1.27,4.3,3.25,4.69,1.56,2.23,4.3,3.64,4.65,4.01,3.72,0.83,2.97,3.95,3.82,2.55,3.53,6.04,2.86,1.53,1.54,4,4.71,4.31,4.23,4.35,,,,
July,,1.31,7.2,8.47,4.29,6.57,7.77,6.07,4.79,6.94,4.35,4.5,3.94,1.59,3.56,4.15,3.08,1.8,3.94,1.99,4.13,5.26,4.9,4.72,6.48,3.4,3.7,4.57,3.3,3.78,2.33,3.49,3.85,4.82,3.19,2.95,4.32,5.61,5.33,7.27,4.25,3.5,5.07,4.28,2.09,3.76,7.64,,,,
August,,2.9,5.41,11.73,6.4,6.49,9.37,10.66,6.77,4.96,6.76,3.69,2.99,2.21,4.48,1.83,3.73,3.71,5.31,5.49,3.76,4.95,4.63,6.57,5.66,4.73,4.94,2.81,4.75,9.13,8.25,1.02,4.85,7.08,4.54,5.73,4.28,3.93,3.72,1.99,3.05,6.35,7.7,8.79,3.67,1.95,3.85,,,,
September,,6.24,9.13,5.6,8.56,4.7,5.52,5.53,8.24,5.28,2.06,4.05,2.36,3.18,4.13,1.87,2.67,4.45,5.27,6.13,5.64,2.94,3.63,7.15,7.33,4.64,5.59,4.68,3.18,3.68,2.94,2.58,4.64,1.68,6.92,6.81,4.31,4.72,5.08,4.91,5.52,3.17,6.6,4.38,3.98,6.03,5.03,,,,
October,,5.91,7.04,20.3,8.56,7.22,8.88,5.69,6.14,9.31,1.98,3.09,6.18,3.89,2.82,2.78,8.53,8.01,5.98,3.74,4.04,5.48,4.28,8.9,4.75,3.91,8.02,5.89,8.04,7.42,8.08,4.93,8.04,5.03,7.67,9.46,5.58,4.5,8.74,1.52,8.05,3.77,5.63,9.19,6.61,5.11,0.49,,,,
November,,4.59,10.09,8.26,6.19,5.9,9.95,10.06,4.25,5.78,5.51,4.08,4.07,7.69,5.3,2.94,5.96,7.4,5.76,4.71,6.46,4.08,4.47,5.13,6.29,2.69,6.15,5.53,8.14,7.01,7.13,8.62,5.09,3.63,2.04,5.59,4.08,1.46,8.71,7.01,7.76,4.55,1.5,4.29,6.19,1.23,4.18,,,,
December,,5.92,15.26,9.6,8.87,6.14,8.57,10.75,10.54,13.29,4.35,9.16,7.97,4.12,6.94,6.87,4.63,3.12,6.52,6.55,5.43,6.98,4.51,8.04,5.31,3.05,3.26,0.93,7.67,10.02,5.86,3.92,5.21,4.22,6.21,4.19,6.12,2.56,6.12,4.71,5.25,3.11,8.11,3.56,5.29,6.47,6.44,,,,
Total,,45.48,86.15,108.94,90.09,76.19,85.99,86.12,80.64,80.17,50.73,48.13,50.13,47.43,51.44,44.45,48.77,43.57,51.55,49.71,54.45,52.19,56.41,61.2,58.01,44.33,55.69,51.83,62,60.54,52.98,46.52,47.69,47.66,51.26,53.33,47.92,45.23,62.87,45.93,48.82,36.68,59.35,56.83,47.71,49.63,47.2,,,,
