"MYNACHLOGDDU COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4122/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.79,8.91,9.55,11.31,,,9.09,,,,,
February,7.07,0.09,9.11,0.61,,,6.04,,,,,
March,2.07,2.92,4.79,5.79,,,3.38,,,,,
April,4.24,4.99,1.89,3.39,,,3.93,,,,,
May,5.29,5.46,3.45,2.49,,,1.91,,,,,
June,3.91,3.40,3.12,2.13,,,2.81,,,,,
July,6.79,3.59,3.99,0.39,,,3.78,,,,,
August,5.47,1.08,2.79,4.06,,,2.50,,,,,
September,5.42,5.13,3.53,5.97,,,6.46,,,,,
October,3.09,10.63,6.77,12.62,,,4.57,,,,,
November,14.17,4.93,2.46,2.02,,,3.11,,,,,
December,3.85,5.31,3.24,21.04,,,5.11,,,,,
Total,65.16,56.44,54.69,71.82,,,52.69,,,,,
Calc annual,65.16,56.44,54.69,71.82,0.00,0.00,52.69,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,0.00,NaN,NaN,NaN,,
