"OTTERBURN-IN-CRAVEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1952,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,5.69,3.10,2.44,1.54,5.47,3.51,2.30,,,,,
February,0.77,0.37,3.05,5.92,7.47,0.47,1.69,,,,,
March,2.66,2.09,1.25,1.59,4.48,4.44,5.83,,,,,
April,1.70,1.55,1.71,0.57,1.90,2.80,2.44,,,,,
May,2.87,2.38,4.66,2.28,2.93,0.75,0.41,,,,,
June,3.12,0.95,4.05,2.62,2.55,2.15,3.05,,,,,
July,3.80,4.90,1.86,3.72,4.61,6.75,3.52,,,,,
August,6.88,9.12,8.71,4.39,4.16,5.15,2.35,,,,,
September,2.43,3.48,4.23,4.36,0.45,1.96,7.06,,,,,
October,2.78,4.42,6.85,5.86,5.20,4.94,3.50,,,,,
November,5.97,4.45,2.35,2.33,3.66,3.20,1.26,,,,,
December,1.08,7.67,2.50,4.26,4.24,4.95,4.87,,,,,
Total,39.75,44.48,43.66,39.44,47.12,41.07,38.28,,,,,
Calc annual,39.75,44.48,43.66,39.44,47.12,41.07,38.28,0.00,0.00,0.00,,
Difference,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
