Rainfall at,SPRINKLING TARN
,
Station no,ZZ999,
,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869
January,,,,,11.73,,-999.00,13.62,10.04,17.35,
February,,,,,,11.59,,10.40,13.86,7.83,
March,,,,,-999.00,6.72,18.45,3.70,18.98,,
April,,,,,,3.39,3.58,14.44,9.14,-999.00,
May,,,,,4.52,16.32,5.95,5.18,6.45,3.34,
June,,,,,11.45,1.12,8.11,4.42,4.26,5.28,
July,,,,,9.41,8.15,10.22,12.08,3.60,8.98,
August,,,,,12.20,13.36,14.32,14.49,14.46,4.49,
September,,,,,17.82,9.12,19.80,14.44,5.27,20.42,
October,,,,,6.62,12.60,8.53,12.94,15.26,9.45,
November,,,,,11.61,12.20,17.16,,7.73,,
December,,,,,20.24,9.27,16.44,11.89,17.76,27.21,
Total,,,,,119.52,103.84,139.36,117.60,126.81,126.95,
Calc annual,0.00,0.00,0.00,0.00,105.60,103.84,122.56,117.60,126.81,104.35,
Difference,NaN,NaN,NaN,NaN,13.92,0.00,16.80,0.00,0.00,22.60,
