"IPSWICH BELSTEAD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.20,1.01,1.72,1.69,1.62,2.42,1.20,1.14,0.75,,
February,,2.34,1.08,2.48,0.80,2.48,0.22,0.51,1.43,1.37,,
March,,1.46,1.35,0.88,1.22,1.18,1.03,1.24,2.67,1.12,,
April,,1.15,2.83,0.85,0.91,1.28,1.38,1.26,1.40,1.52,,
May,,0.76,1.98,1.70,0.46,2.50,2.26,1.64,1.06,3.49,,
June,,2.06,2.19,2.83,0.79,0.95,0.52,0.52,1.51,2.41,,
July,,1.51,2.91,2.76,1.97,1.22,2.86,1.73,3.92,2.75,,
August,,3.75,2.14,0.46,0.91,0.87,1.16,1.17,2.04,2.88,,
September,,2.11,2.67,2.80,3.50,5.12,0.93,1.93,1.39,1.60,,
October,,2.92,4.53,1.96,1.84,3.85,4.14,2.29,0.90,4.10,,
November,,1.80,2.40,3.39,0.78,2.82,2.85,3.46,3.67,1.30,,
December,,3.43,2.92,1.56,1.96,1.02,3.24,1.13,0.89,1.29,,
Total,,24.49,28.01,23.39,16.83,24.91,23.01,18.08,22.02,24.58,,
Calc annual,0.00,24.49,28.01,23.39,16.83,24.91,23.01,18.08,22.02,24.58,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
