"IPSWICH (BELSTEAD HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1340/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,5.71,1.47,,
February,,,,,,,,,0.77,1.25,,
March,,,,,,,,,1.72,2.63,,
April,,,,,,,,,2.02,1.34,,
May,,,,,,,,,1.07,0.41,,
June,,,,,,,,,1.54,0.30,,
July,,,,,,,,,1.61,3.07,,
August,,,,,,,,,1.50,0.08,,
September,,,,,,,,,0.30,0.90,,
October,,,,,,,,,7.75,2.43,,
November,,,,,,,,,4.31,6.46,,
December,,,,,,,,,1.20,1.94,,
Total,,,,,,,,,29.50,22.28,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.50,22.28,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
