CUPAR (OVER RANKEILLOUR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO327135,Long,-3.089367,Lat,56.309116,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.65,3.17,4.65,2.18,5.68,1.27,2.14,3.51,2.14,2.38,1.98,0.83,3.58,2.5,4.43,4.49,1.79,2.68,2.98,3.63,1.6,3.04,1.95,3.91,5.06,1.51,1.23,3.7,,,,1.58,2.24,3.67,2.07,1.01,3.44
February,,,,,0.76,3.64,3.68,1.13,1.86,1.79,1.35,1.44,0.07,1.94,0.05,1.44,4.29,3.4,0.52,2.25,1.06,4.1,1.44,0.93,0.51,2.25,0.89,2.74,2.63,1.78,2.15,2.98,,,,2.03,1.48,3.19,3.38,0.45,2.48
March,,,,,0.6,2.01,1.03,2.33,3.81,0.44,1.91,0.94,2.24,1.02,3.72,1.24,2.45,2.67,0.65,2.52,2.86,2.03,1.94,0.57,0.28,1.25,2.17,3.86,0.88,1.28,2.3,3.05,,,,2.28,1.39,1.65,2.33,1.49,1.98
April,,,,,1.12,3.28,1.9,1.07,0.58,1.24,1.57,1.79,2.45,0.86,4.32,2.75,0.66,1.21,0.05,1.01,1.49,1.89,1.28,1.22,1.94,1.13,0.33,3.01,1.33,1.1,1.64,1.96,,,,0.99,0.87,0.61,1.49,2.8,1.96
May,,,,,3.94,3.84,1.6,2.11,1.67,2.77,1.45,3.09,3.21,1.34,1.81,0.59,0.63,2.15,3.66,1.72,1.41,2.64,3.59,3.5,1.78,4.02,1.81,4.16,2.89,1.69,1.62,2.05,,,,2.15,0.59,1.4,2.74,0.55,1.57
June,,,,,1.77,0.48,3.25,2.43,4.39,1.68,1.74,4.2,1.16,1.62,1.63,2.8,1.21,1.98,2.47,1.47,0.56,0.68,0.99,1.61,2.12,2.08,3.18,3,3.87,1.09,1.46,1.89,,,,0.9,2.9,0.9,3.05,3.23,1.51
July,,,,,4.6,2.39,2.75,4.56,0.7,2.74,2.1,4.86,2.92,3.27,3.04,0.78,3.87,4.01,3.59,4.22,6.08,1.73,2.87,2.17,2.64,2.99,5.24,1.88,2.03,2.21,3.76,4.44,,,,1.24,4.34,5.52,5.43,4.53,3.39
August,,,,4.64,1.96,2.74,2,5.31,5.31,3.78,7.24,2.31,0.39,0.76,3.6,2.63,1.18,4.37,1.21,1.27,0.82,2.68,1.94,4.21,2.14,3.29,3.78,0.23,6.75,3.01,2.52,3.2,,,,0.51,6.01,4.46,3.04,0.53,4.31
September,,,,2.52,3.89,3.33,3.9,5.85,2.25,0.38,4.17,1.09,1.44,2.14,2.47,3.08,2.96,0.87,2.58,1.91,1.97,1.03,2.4,2.68,2.84,3.31,3.03,2.44,2.8,1.57,5.55,1.81,,,,1.19,3.9,1.45,2.03,0.6,1.4
October,,,,1.98,2.99,2.4,4.41,4.44,3.73,2.77,2.64,0.99,6,3.28,3.02,4.07,1.65,3.21,4.32,4.4,3.5,3.02,1.77,2.96,3.34,3.75,0.37,1.33,3.16,4.13,1.73,0.32,,,,1.69,1.83,2,1.63,1.5,6.01
November,,,,1.82,1.57,1.01,4.95,1.96,2.8,3.94,3.08,6,1.39,2.14,0.77,4.71,2.19,0.27,3.05,4.45,4.58,3.02,0.48,1,4.84,0.94,5.64,2.02,1.36,2.79,3.62,5.25,,,,1.46,0.59,1.8,0.83,6.65,3.21
December,,,,2.44,3.86,2.52,0.28,2.09,3.15,3.77,2.47,0.68,4.51,0.9,3.72,1.78,2.01,3.52,2.64,1.34,1.7,1.39,2.16,1.35,3.25,3.31,2.54,1.52,3.36,2.63,1.25,2.23,,,,4.08,2.9,3.58,5.25,5.13,2.19
Total,,,,,29.71,30.81,34.4,35.46,35.93,26.57,31.86,30.9,27.92,21.65,30.13,26.7,26.68,30.16,29.17,31.05,27.82,26.89,23.84,25.83,27.28,31.36,30.93,30.1,36.12,24.79,28.83,32.88,,,,20.1,29.04,30.23,33.27,28.47,33.45
