"NEWPORT, SAFFRON WALDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1040,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.17,1.28,1.36,1.68,2.12,2.05,3.16,2.03,0.78,0.69,,
February,2.45,3.02,1.51,3.93,0.59,2.70,0.23,0.69,1.12,1.72,,
March,0.91,1.43,1.61,0.99,1.00,1.02,2.00,1.33,3.77,1.56,,
April,2.15,1.33,2.88,2.27,1.08,1.53,1.32,0.82,1.82,2.70,,
May,0.43,1.05,1.21,1.26,0.42,3.03,3.19,2.16,0.87,3.50,,
June,2.95,1.98,2.65,2.44,1.65,0.86,0.59,0.41,1.75,2.27,,
July,3.96,1.60,2.37,2.92,1.65,1.01,2.16,1.40,3.80,2.88,,
August,1.24,4.64,1.48,1.37,1.05,1.56,2.06,2.27,2.75,2.53,,
September,2.90,2.26,1.97,3.32,1.15,3.81,1.14,2.71,1.72,2.03,,
October,4.92,2.49,4.82,2.17,2.11,5.30,2.54,1.72,0.95,4.27,,
November,2.20,2.50,3.25,2.87,1.51,3.08,2.94,2.95,3.96,1.11,,
December,2.60,3.76,2.39,1.48,2.07,0.93,4.22,1.30,1.18,1.43,,
Total,26.88,27.34,27.50,26.70,16.40,26.88,25.55,19.79,24.47,26.69,,
Calc annual,26.88,27.34,27.50,26.70,16.40,26.88,25.55,19.79,24.47,26.69,,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
