"STROXTON RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4178,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.58,2.00,2.62,1.43,2.05,1.79,2.89,1.88,3.47,,,
February,1.18,0.31,2.84,3.73,0.94,2.17,1.16,1.95,1.65,,,
March,2.71,0.79,1.83,1.60,0.52,0.96,0.54,2.16,1.41,,,
April,4.42,0.97,3.12,1.76,1.52,1.41,2.07,1.91,0.85,,,
May,1.42,1.65,1.67,1.68,3.52,2.46,3.12,0.98,1.72,,,
June,2.69,0.72,1.17,0.82,2.78,0.17,2.35,3.98,2.73,,,
July,2.69,0.34,5.38,3.45,3.29,1.56,2.44,2.15,1.57,,,
August,0.96,2.75,6.09,1.97,2.46,1.13,2.74,2.72,2.39,,,
September,1.40,0.63,2.00,2.21,2.55,3.37,1.48,4.54,0.61,,,
October,1.33,1.33,1.06,2.53,4.74,2.76,2.56,2.25,4.02,,,
November,0.90,1.44,1.28,2.08,1.73,2.47,2.97,3.06,2.58,,,
December,2.23,1.47,3.35,2.57,2.03,2.17,0.85,3.50,1.93,,,
Total,24.51,14.40,32.41,25.83,28.13,22.42,25.17,31.08,24.93,,,
Calc annual,24.51,14.40,32.41,25.83,28.13,22.42,25.17,31.08,24.93,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
