TEIGNMOUTH-SHALDON-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX927713,Long,-3.515308,Lat,50.531605,Elevation,223,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,0.84,4.74,8.3,0.8,2.94,1.7,0.94,3.76,6.25,5.86,3.63,5.24,1.28,4.68,5.93,5.76,4.72,5.68,2.7,6.81,2.95,4.99,3.34,3.52,0.49,7.17,7.62,5.11,7.17,2.28,5.55,4.36,8.9,2.59,2.08,3.76,4.17,6.9,0.6,1.15,3.89,3.5,0.58,1.88,5.05,4.46,3.18,,,
February,,1.58,3.41,1.47,5,7.14,6.18,0.89,1.3,6.24,0.75,0.23,3.68,7.98,1.49,4.61,3.27,4,2.91,2.86,1.54,2.01,0.02,4.61,0.15,4.77,3.49,6.89,1.02,2.17,4.86,4.3,0.24,1.92,0.35,2.13,3.13,3.09,1.34,1.65,6.7,5.9,0.56,1.39,3.45,3.12,0.15,5.74,,,
March,,2.82,6.17,4.07,4.87,0.83,3.92,4.18,1.41,4.39,4.14,2.28,3.52,1.87,2.17,0.23,0.62,4,4.08,0.21,2.66,2.43,2.45,4.71,3.32,1.35,4.82,5.7,0.3,1.81,3,3.53,3.19,1.42,0.06,0.89,1.58,10.35,1.48,1.26,1.72,4.67,3.17,0.31,3.89,2.12,1.11,2.95,,,
April,,1.23,0.02,4.52,1.52,0.94,0.29,1.05,1.93,1.8,4.38,0.65,4.59,3.31,3.69,2.81,2.88,2.18,1.82,1.05,2.86,3.59,2.5,2.29,3.34,4.31,2.78,3.15,0.1,2.56,3.25,1.41,2.21,1.24,2.37,0.68,2.34,3.01,2.08,1.69,1.73,1.65,3,3.08,0.12,0.99,0.74,0.11,,,
May,,0.62,1.42,3.56,1.74,3.25,1.91,2.07,1.35,0.98,1.75,2.44,0.56,1.86,5.38,4.94,0.75,0.43,1.38,3.03,1.73,3.15,4.42,1.72,1.27,3.27,0.96,3.05,2.67,0.65,1.55,2.68,6.48,3.2,0.53,4.18,5.74,2.94,2.36,2.33,3.83,2.89,2.85,3.81,2.18,4.47,0.81,1.81,,,
June,,2.44,4.09,0.53,1.16,2.29,2.13,2.17,0.81,0.93,1.73,0.18,0.45,0.19,2.43,0,4.26,2.25,1.89,2.35,0.24,3.76,4.13,2.48,1.55,4.54,1.84,0.94,1.14,2.93,0.62,2.98,0.71,1.31,1.83,2.75,2.96,3.3,2.04,0.76,0.87,0.77,1.45,2.03,3.31,2.75,1.45,2.08,,,
July,,0.8,2.85,0.44,3.5,3.86,0.98,1.59,4.91,1.48,4.09,0.79,4.15,0.57,4.94,2.45,0.72,3.02,1.69,1.47,2.52,3.89,1.87,2.69,0.47,0.16,5.62,1.6,3.73,8.47,2.9,0.85,1.73,2.1,2.37,2.4,1.59,1.82,0.73,1.33,4.56,1.67,0.99,1.86,2.32,2.33,2.68,3.23,,,
August,,0.57,6.55,0.77,2.46,1.48,4.67,6.16,2.5,3.57,1.22,1.83,3.1,2.73,3.04,2,1.06,3.2,2.2,1.84,4.55,3.6,2.48,1.32,3.42,3.43,0.13,1.32,3.92,2.8,0,3.51,3.05,2.78,4.16,2.15,4.46,1.28,3.11,1.28,4.02,4.18,4.25,1.56,2.86,0.28,3.5,2.25,,,
September,,1.79,0.99,1.91,2.62,1.25,2.72,1.75,6.14,2.32,1.62,1.26,2.54,2.58,5.4,4.42,1,5.04,2.33,0.29,5.35,1.72,5.77,3.59,2.95,3.24,3.4,2.53,1.65,0.88,1.23,1.43,3.15,3.49,1.63,3.63,5.61,2.22,1.43,2.72,4.23,4.42,3.08,3.15,2.9,1.07,6.31,2.23,,,
October,,5.08,5.2,4.47,3.23,4.87,6.15,3.87,1.71,1.35,2.97,1.23,1.32,5.8,6.65,4.42,3.5,3.84,6.33,6.2,3.78,0.32,7.34,2.9,2.77,4.08,0.87,4.04,2.76,5.74,4.8,1.57,3.83,3.93,4.29,4.12,2.6,1.08,2.8,7.54,1.64,0.93,5.78,3.02,2.92,2.47,1.88,2.17,,,
November,,4.73,2.06,3.83,4.93,2.98,5.72,1.64,3.27,3.79,2.45,4.86,2.71,2.42,3.93,4.07,9.74,3.04,5.48,13.29,6.99,8.02,2.67,1.3,2.23,6.3,3.17,2.98,7.14,7.01,6.76,3.41,1.09,2.15,6.81,1.51,6.84,2.72,1.95,5.24,6.42,6.53,6.32,2.06,8.07,4.83,1.1,2.31,,,
December,,11.66,4.96,2.16,10.37,9.94,3.99,1.22,3.87,5.55,5.86,1.46,7.33,2.24,6.13,5.76,0.56,4.91,3.96,10.65,4.86,1.88,3.35,2.91,12.55,5.17,5.37,3.94,3.92,1.68,2.84,3.9,4.67,3.67,2.83,5.4,4.73,2.17,7.37,1.65,3.81,3.5,3.31,0.6,3.84,6.31,5.35,,,,
Total,,34.16,42.46,36.03,42.2,41.77,40.36,27.53,32.96,38.65,36.82,20.84,39.19,32.83,49.93,41.64,34.12,40.63,39.75,45.94,43.89,37.32,41.99,33.86,37.54,41.11,39.62,43.76,33.46,43.87,34.09,35.12,34.71,36.11,29.82,31.92,45.34,38.15,33.59,28.05,40.68,41,38.26,23.45,37.74,35.79,29.54,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs 6.30am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Jan and Feb part estimated ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Apr Gauge inspected – suggested move 50 ft NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
