HAYFIELD-SANDY-HEYS-OLD-SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK077886,Long,-1.8856744,Lat,53.394179,Elevation,1500,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2643/9/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,3.25,2.9,3.5,2.82,6.03,1.72,3.21,1.85,3.29,1.55,4.24,3.83,3.79,6.05,4.03,2.8,2.79,4.6,5.68,6.74,3.89,5.38,2.8,3.6,4.71,3.65,8.9,2.83,5.15,7.38,4.75,2.56,3.61,,,,,,
February,,,1.37,3.1,4.62,2.52,2.85,2.18,4.07,3.4,4.19,3.83,1.6,1.23,2.96,5.28,6.03,1.4,5,2.8,4.5,0.85,5.65,7.09,1.35,6.68,4.23,2.22,5,1.05,1.12,5.15,0.64,5.95,0.39,,,,,,
March,,,3,4.72,3.15,4.27,3.45,3.26,3.6,3.7,0.94,2.72,5.04,5.52,5.49,2.48,2.2,3.22,2.26,6.05,2.67,3.24,2.84,2.06,1.36,2.62,2,6.02,3.23,1.19,3.25,0.35,2.61,3.42,3.72,,,,,,
April,,,2.79,2.77,2.52,3.72,2.28,2.96,3.36,2.9,4.78,3.14,1.24,3.91,2.01,1.73,3.95,2.42,2.35,2.67,6.73,1.94,3.92,4,2.55,2.71,2.68,4.88,1.63,1.97,3.96,5.98,4.52,1.86,2.7,,,,,,
May,,,3.95,3,2.49,1.02,4.8,4.57,4.09,2.49,,1.75,4.04,3.34,2.75,1.7,3.3,2.48,4.02,2.3,4.75,2.21,1.36,4.42,5.44,4.41,4.13,1.42,1.37,3.2,2.55,2.91,5.2,2.37,2.72,,,,,,
June,,,2.16,1.46,1.35,3.13,2.17,7.22,2.18,3.91,4.05,3.81,5.75,2.53,3.66,2.21,4.65,2.48,3.04,2.64,4.48,0.6,3.2,1.94,2.95,0.29,3.58,6.61,6.08,1.75,4,7.18,1.04,3.91,3.08,,,,,,
July,,,2.96,4.1,2.46,3.17,2.85,3.24,4.68,6.8,6.22,0.6,6.3,1.8,5.24,6.3,3.45,1.77,4.98,3.82,7.29,1.74,4.95,6.24,5.64,3.15,3.86,2.56,2.36,3.97,8.24,5.72,7.37,2.95,4.49,,,,,,
August,,,3.85,5.48,5.28,5.36,4.56,5.2,3.45,3.7,6.67,2.58,10.25,2.8,4.42,5.02,3.11,6.2,4.75,4.95,2.52,4.79,7.23,5.22,7.72,3.89,5.71,6.2,5.89,5.1,6.7,8.64,2.38,2.1,3.77,,,,,,
September,,,1.66,5.35,1.7,3.3,2.02,0.75,3.98,3.65,0.49,3.27,3.49,2.22,3.08,1.17,3.7,2.33,10.95,2.88,3.48,1.51,5.39,5.53,4.84,5.38,4.13,8.15,0.72,2.25,5.38,5.86,4.1,1.4,3.28,,,,,,
October,,,5.85,9.3,2.01,4.4,6.72,7.48,1.65,,2.87,3.23,3.98,4.17,3.38,3.27,6.08,6.02,3.61,4.12,2.48,2.51,1.45,4.27,6.25,5.64,4.12,4.15,6.52,5.55,6.35,2.06,4.1,5.65,6.95,,,,,,
November,,,2.7,4.8,3.75,4.57,5.35,4.23,3.45,1.72,5,4.79,2.82,3.92,4.7,3.44,4.8,5.47,2.56,3.9,1.41,2.39,3.7,5.76,3.2,,5.56,5.87,6.35,8.64,4.96,6.29,3.27,3.75,2.82,,,,,,
December,,,3.48,2.2,2.92,0.75,4.13,3.16,3.2,7.38,7.58,7.4,5.55,2.75,5.4,8.7,3.5,2.01,8.65,8.16,4.65,6.27,4.05,5.13,3.97,3.52,3.18,2.19,3.24,7.9,4.2,1.9,1.68,0.69,5.88,,,,,,
Total,,,37.02,49.18,35.75,39.03,47.21,45.97,40.92,,,38.67,54.3,38.02,46.88,47.35,48.8,38.6,54.96,48.89,50.64,34.79,47.63,57.04,48.07,,47.89,53.92,51.29,45.4,55.86,59.42,41.66,36.61,43.41,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is based on the note that the gauge moved 990 yards N to new site, i.e. NGR is 990 yards S at the stated altitude. NGR could be +/- 200m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1910 gauge read on 2 Feb and Dec 1929 read 2 Jan 1930; readings left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
