BERKHAMSTED GOLF CLUB,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,930,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.29,2.76,3.51,1.66,2.91,2.07,3.35,2.83,4.49,1.60,3.54,
February,0.67,0.26,2.89,4.22,0.63,3.72,2.22,3.98,1.98,0.74,0.82,
March,1.83,1.03,2.31,2.73,1.63,1.13,0.28,2.26,2.37,0.00,1.62,
April,4.81,1.55,3.69,1.80,3.37,2.14,3.21,1.65,1.18,1.44,2.91,
May,1.14,1.50,0.95,2.16,6.00,2.27,1.37,1.72,1.27,2.10,2.85,
June,1.96,0.24,1.05,0.51,2.36,0.03,3.25,3.61,2.40,0.84,0.80,
July,4.20,0.18,4.52,3.33,3.88,5.38,2.56,2.73,2.80,1.94,2.32,
August,1.30,1.40,3.86,2.64,2.29,2.68,1.22,4.91,2.56,0.31,3.16,
September,1.75,2.26,2.58,2.43,3.60,3.20,2.12,4.96,0.64,0.13,3.57,
October,2.09,0.77,0.87,4.93,4.22,3.55,2.36,2.22,4.34,3.99,1.24,
November,1.56,2.19,1.40,1.72,2.99,2.24,5.11,3.20,3.29,6.93,6.59,
December,2.59,1.73,3.18,3.32,4.24,2.28,0.43,3.16,2.73,6.42,2.14,
Total,27.19,15.87,30.81,31.45,38.12,30.69,27.48,37.23,30.05,26.44,31.56,
Calc annual,27.19,15.87,30.81,31.45,38.12,30.69,27.48,37.23,30.05,26.44,31.56,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,
