WINCANTON-ROUNDHILL-GRANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST718318,Long,-2.40369,Lat,51.08518,Elevation,365,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,0.89,1.78,1.57,4.18,1.42,5.13,5.35,1.19,4.23,1.75,1.24,3.59,4.94,5.19,3.24,4.09,2,4.25,3.37,4.97,4.32,5.29,1.63,4.87,2.7,2.78,3,,,,,,,
February,,,,,,,,1.54,1.43,0.96,4.21,2.56,2.84,1.09,3.55,5.57,6.09,1.27,1.37,2.92,1.39,0.31,3.01,7.07,0.84,5,2.3,4.36,2.79,1.38,1.07,2.65,0.04,4.1,,,,,,,
March,,,,,,,,0.92,3.64,4.34,0.97,2.41,5.25,3.21,5.78,1.18,3.38,3.02,1.02,4.7,2.55,2.05,2.87,2.11,1.36,0.78,1.28,4.01,2.83,0.28,1.8,1.04,1.97,3.52,,,,,,,
April,,,,,,,,4.33,2.34,2.56,3.02,2.37,0.19,3.07,1.49,1.44,1.22,1.8,2.16,2.56,4.84,1.09,3.25,2.64,2.83,3.11,4.16,1.71,1.54,0.92,2.28,2.99,2.72,1.09,,,,,,,
May,,,,,,,,2.15,2,1.14,2.35,1.49,1.56,2.61,2.14,2.59,2.41,2.43,1.63,0.65,1.82,2.08,0.64,1.75,4.94,3.69,2.69,2.33,1.69,1.95,1.83,3.18,4.33,2.51,,,,,,,
June,,,,,,,,2.37,0.31,3.12,5.08,2.48,4.22,1.1,1.37,1.36,2.25,7.48,1.12,0.71,2.56,0.31,1.18,0.55,2.19,0.05,3.66,3.32,3.28,1.43,0.53,3.24,1.51,2.42,,,,,,,
July,,,,,,,,1.95,2.52,4.04,3.14,0.04,3.9,0.86,5.14,5.8,1.25,4.31,6.26,2.78,5.49,0.66,3.6,1.22,3.79,2.8,2.14,3.08,2.4,1.8,2.28,5.51,3.71,3.27,,,,,,,
August,,,,,,,,2.29,2.87,2.61,3.81,1.12,6.49,1.8,2.87,3.1,5.86,6.22,2.44,3.76,1.78,1.64,4.88,3.4,5.28,4.02,1.18,4.07,2.67,2.59,3.85,4.06,0.8,,,,,,,,
September,,,,,,,,0.69,2.72,3.33,0.21,1.39,1.12,3.34,2.2,1.9,3.89,1.89,5.86,1.79,1.58,1.8,2.73,3.86,4.02,4.19,1.16,6.35,1.44,0.81,5.13,1.74,5.2,,,,,,,,
October,,,,,,,,6.07,1.89,6.76,4.41,3.18,4.47,3.31,3.02,6.14,6.31,4.62,1.5,1.77,2.47,1.06,1.56,5.96,5.77,4.06,4.05,2.57,5.87,5.97,3.21,1.09,7.73,,,,,,,,
November,,,,,,,,3.32,1.63,0.98,4.18,3.4,2.08,3.57,4.37,2.26,4.99,1.27,2.72,2.64,1.81,2.14,1.73,2.81,3.97,2.23,8.11,3.63,3.7,7.71,5.43,4.77,2.47,,,,,,,,
December,,,,,,,,5.07,3.26,5.18,6.22,8.92,5.32,2.7,7.25,7.07,3.62,0.96,3.77,6.84,2.47,2.22,3.99,3.77,4.3,3.72,0.51,3.66,3.71,7.05,3.77,1.34,2,,,,,,,,
Total,,,,,,,,31.59,26.39,36.59,41.78,30.78,42.57,32.01,40.37,42.64,43.02,36.51,33.44,36.06,33.95,18.6,33.53,37.14,43.54,37.02,36.21,43.41,37.21,33.52,36.05,34.31,35.26,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907 Total on sheet 32.59 but all monthly values seem correct so total taken to be incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forms for 1935 returned marked Deceased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
