Rainfall at,DURRISDEER DRUMLANRIG CASTLE
,
Station no,,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,6.40,4.30,3.10,2.00,4.20,0.70,1.90,0.50,3.22,6.89,
February,0.40,0.10,1.20,5.10,9.90,0.10,1.40,2.40,4.87,3.82,
March,1.80,2.80,0.40,1.20,2.70,2.80,4.00,5.40,1.13,4.27,
April,0.70,-999.00,0.40,0.60,1.20,1.60,1.40,1.80,3.09,4.11,
May,3.50,-999.00,3.70,2.60,1.90,0.00,0.10,1.90,1.79,3.86,
June,4.70,0.90,5.30,1.40,2.60,0.40,2.50,3.60,1.87,2.56,
July,2.70,0.20,1.70,2.30,1.60,4.80,5.10,1.80,0.50,5.02,
August,1.80,5.80,7.30,4.40,2.20,4.70,1.20,7.20,4.55,3.17,
September,3.30,5.10,3.10,2.10,0.10,0.10,4.20,2.60,3.62,4.02,
October,1.30,10.00,4.00,4.20,3.00,3.30,2.50,2.20,4.10,3.76,
November,11.10,4.80,4.20,1.50,4.70,4.80,0.50,3.50,4.69,6.97,
December,1.00,5.70,2.10,5.60,4.20,3.20,5.20,9.10,6.22,3.79,
Total,38.70,43.70,36.50,33.00,38.30,26.50,30.00,42.00,39.65,52.24,
Calc annual,38.70,39.70,36.50,33.00,38.30,26.50,30.00,42.00,39.65,52.24,
Difference,0.00,4.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
