ACHARACLE (SHIEL BRIDGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM 68879 67357,Long,-5.780921,Lat,56.740402,Elevation,51,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,9.53,6.02,8.9,9.98,12.13,12.62,2.73,10.6,6.75,10.08,7.47,9.6,6.43,3.73,10.37,10.26,4.5,1.25,0.52,5.43,8.95,8.39,6.78,7.65,5.28,7.6,10.42,6.7,,,,,,,,,,
February,,,,4.72,2.93,6.38,5.46,4.42,6.64,1.45,0.78,7.26,0.5,4.93,2.58,7.11,2.54,5.39,6.58,8.52,3.55,5.2,3.35,7.46,3.38,7.81,4.63,0,6.13,7.19,5.77,,,,,,,,,,
March,,,,2.76,0.62,3.29,6.44,4.5,6.88,1.02,3.53,1.11,3.43,3.09,3.66,4.95,3.76,1.31,10.67,4.74,5.07,1.53,2.99,5.32,2.27,5.27,2.75,1.44,5.98,4.06,4.93,,,,,,,,,,
April,,,,3.12,4.06,7.09,2.71,6.31,3.91,2.59,2.44,3.2,4.77,4.47,4.51,3.92,1.35,2.28,1.33,4.23,2.56,3.41,1.78,,3.32,3.45,2.72,7.43,3.9,9.15,,5.03,,,,,,,,,
May,,,,3.81,3.13,6.65,3.54,3.96,0.72,4.3,2.88,4.98,1.87,2.37,5.12,0.93,3.75,2.68,4.54,1.46,2.81,1.85,3.22,,7.21,3.81,0.9,3.63,2.02,3.06,,0.95,,,,,,,,,
June,,,,3.97,4.49,2.88,3.22,4.61,3.84,4.32,4.03,4.94,1.92,4.17,3.5,3.4,2.8,4.23,8.48,3.65,2.51,1.79,3.79,,4.9,6.35,6.09,4.6,5.09,2.14,,2.62,,,,,,,,,
July,,,,5.35,5.95,3.3,5.35,2.95,6.7,5.1,2.22,5.25,5.24,5.37,5.59,4.35,5.2,5.26,7.33,8.31,5.87,5.58,6.95,,3.09,4.95,8.32,5.77,4.72,2.7,,6.53,,,,,,,,,
August,,,,7.79,6.34,3.52,5.1,5.89,4.9,7.38,9.25,3.38,3.33,7.53,6.08,7.14,4.4,5.58,4.49,2.74,6.64,8.01,7.93,5.02,3.65,2.41,6.03,0.11,7.07,7.78,,4.69,,,,,,,,,
September,,,,8.31,8.08,5.31,7.52,6.04,5.75,5.81,4.71,1.82,7.8,1.61,11.6,8.53,3.9,7.15,7.06,4.41,6.72,3.66,11.16,7.63,5.77,5.72,6.79,7.62,9,4.17,,5.32,,,,,,,,,
October,,,,12.77,5.52,6.06,7.24,7.02,9.37,10.77,11.08,6.7,10.66,7.99,10.53,11.91,9.79,4.33,14.8,2.41,7.92,8.37,11.47,15.39,8.55,5.12,0.77,4.26,8.3,8.43,,4.2,,,,,,,,,
November,,,,8.16,5.48,2.05,6.3,8.05,10,7.2,8.57,9.22,7.95,4.67,2.56,6.09,5.93,1.81,12.35,10.18,9.01,6.91,4.38,7.17,7.28,1.19,6.29,10.03,7.39,9.36,,,,,,,,,,,
December,,,,8.43,12.26,7.25,6.84,0.38,9.12,12.03,7.62,9.05,7.35,3.19,8.5,3.93,9.12,2.49,8.26,3.9,8.44,6.47,16.7,4.46,7.84,5.2,7.64,3.77,9,13.83,,,,,,,,,,,
Total,,,,78.72,64.88,62.68,69.7,66.26,80.45,64.7,67.71,63.66,64.9,56.86,73.83,68.69,56.27,52.88,96.15,59.05,62.35,53.3,79.15,,65.65,58.06,60.58,53.94,76.2,82.29,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location from Valuation rolls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 NP Ap-Jul Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan Part estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,14072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,703123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
