HORSTED-KEYNES-HOLY-WELL-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ369276,Long,-0.049046,Lat,51.031468,Elevation,124,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.69,3.07,4.88,1.29,3.92,2.46,3.06,2.32,3.03,1.14,4.99,6.72,3.83,5.87,2.45,3.06,3.19,6.6,2.49,1.85,2.64,3.01,5.11,1.15,1.16,3.58,2.74,1.29,1.34,3.76,4.82,2.62,3.83,3.17,3.59
February,,,,,,,2.9,5.26,1.82,0.58,1.32,2.52,0.54,2.97,0.27,4.75,2.37,5.06,0.99,1.65,2.95,3.61,0.56,1.85,1.03,1.94,3.2,2.12,1.62,1.67,6.06,7.23,0.9,1.42,2.48,1.78,0.49,5.05,2.55,0.05,2.51
March,,,,,,,0.44,3.94,1.78,0.05,1.45,0.42,1.54,2.88,2.92,0.47,1.71,4.19,0.67,1.41,3.21,2.94,3.07,0.35,0.08,1.41,1.31,6.52,1.24,1.09,1.64,4.22,3.23,0.27,3.51,1.21,1.07,1.6,2.01,1.96,2.62
April,,,,,,,3.8,1.99,3.37,0.9,2.56,3.75,2.35,0.74,2.66,3.15,2.45,3.09,0.43,2.92,1.14,1.71,1.37,1.66,1.75,0.98,1.77,1.88,1.41,1.71,2.11,2.95,1.92,2.71,0.5,0.33,1.48,0.14,1.23,2.43,0.9
May,,,,,,,1.98,0.96,1.28,2.33,2.93,2.67,3.19,1.44,0.66,1.79,0.8,2.35,2.33,1.68,2.26,2.07,3.2,2.85,1.05,1.94,2.5,1.31,2.82,1.75,1.11,2.32,2.7,2.11,1.99,4.46,0.58,1.37,2.82,0.41,1.37
June,,,,,,,4.04,4.88,2.7,1.69,1.18,1.93,1.49,2.37,1.46,2.58,3.27,1.58,0.83,2.31,0.13,1.89,0.29,1.72,1.51,1.89,3.39,2.33,3.03,0.99,1.34,2.18,0.95,1.49,4.23,1.98,2.92,2.6,4.67,1.09,1.88
July,,,,,,,1.44,2.14,1.51,1.75,3.31,3.24,2.55,2.31,2.37,0.63,4.33,0.89,2.05,2.59,2.92,2.75,2.2,2.38,2.62,6.11,1.79,2.23,1.94,0.12,2.99,2.81,0.58,3.79,3.93,0.91,3.57,3.68,2.28,1.88,4.33
August,,,,,,,3.12,5.24,2.05,3.23,4.61,3.85,0.91,1.43,1.99,4.74,0.51,1.94,1.42,2.38,0.11,4.03,3.52,1.33,2.5,2.15,7.01,0.4,4.94,1.7,2.67,6.27,3.55,2.37,3.43,0.65,4.12,2.45,4.22,1.29,5.02
September,,,,,,,0.6,5.16,0.54,1.09,3.39,2.24,2.7,3.88,1.75,4.76,3.12,2.8,2.61,0.49,1.64,0.8,2.82,1.81,3.12,2.36,4.22,1.72,1.97,1.16,3.48,3.59,2.87,4.5,2.96,3.1,3.85,4.21,5.46,0.09,2.82
October,,,,,,,3.02,2.37,7.62,4.61,1.92,0.52,8.18,1.57,2.27,4.81,1.94,2.67,4.32,6.4,3.78,1.33,3.88,3.4,4.69,3.43,1.37,0.62,2.12,8.41,0.48,1.61,3.72,4.45,2.43,4.22,2,1.8,3.66,3.57,8.13
November,,,,,,,7.68,3.94,3.83,8.51,6.79,4.68,1.61,0.94,4.83,7.36,5.82,2.22,3.86,7,8.16,4.46,2.08,1.73,4.99,0.11,6.32,1.44,1.72,3.55,7.87,6.43,4.41,1.67,6.53,1.74,0.8,3.43,2.21,3.43,6.12
December,,,,,,,0.65,5.1,4.05,7.01,2.9,0.82,0.8,0.8,8.2,4.3,3.21,4.15,3.84,1.58,2.12,2.61,3.19,2.64,2.39,4.77,3.41,2.89,4.06,1.96,2.21,3.33,3.1,0.84,2.62,3.38,4.88,2.73,4.93,8.03,4.08
Total,,,,,,,33.36,44.05,35.43,33.04,36.28,29.1,28.92,23.65,32.41,40.48,34.52,37.66,27.18,36.28,30.87,31.26,29.37,28.32,28.22,28.94,38.93,26.47,31.98,25.26,33.12,46.52,30.67,26.91,35.95,27.52,30.58,31.68,39.87,27.4,43.37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
