EPSOM-COLLEGE-(FROM-1929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ223601,Long,-0.24601,Lat,51.327,Elevation,290,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.44,2.85,1.5,2.7,1.83,1.73,1.19,4.82,5.39,2.33,3.65,,,,5.6,1.58,1.51,1.67,,3.73,1.03,0.98,3.51,2.02,0.54,1.32,2.81,3.72,1.42,1.98,2.16,2.46
February,,,,,,,,,,0.52,1.15,1.56,0.49,3.44,0.26,3.29,1.35,3.95,0.61,1.45,,,,1.7,0.8,0.61,2.02,,0.8,0.87,3.69,8.01,0.79,1.03,2.16,1.99,0.26,3.1,1.93,0.09,1.98
March,,,,,,,,,,0.05,1.86,0.32,1.34,2.95,2.38,0.23,1.17,4.04,0.33,1.19,,,,0.29,0.08,0.42,0.95,,0.78,1.09,1,3.16,2.83,0.27,1.73,1.19,0.38,0.88,1.23,2.59,1.84
April,,,,,,,,,,1.42,1.48,4.37,2.48,0.64,2.47,2.91,1.84,2.99,0.1,2.66,,,,1.18,1.47,0.46,2.4,,1.72,1.67,2.95,3.17,0.99,2.38,0.29,0.26,1.16,0.3,0.77,2.09,0.82
May,,,,,,,,,,1.55,2.26,2.36,4.3,3.16,0.6,1.37,0.46,2.3,1.89,2.33,,,,2.87,0.6,0.79,3.77,,2.49,1.91,1.5,2.16,1.46,1.52,2.74,3.74,0.23,1.53,2.88,1,1.98
June,,,,,,,,,,1.16,0.78,1.78,1.23,1.98,1.5,3.7,2.99,1.83,0.57,0.77,,,,1.51,2.03,1.19,2.56,,2.54,0.89,1.61,1.08,1.2,1.38,4.09,1.81,1.77,0.89,4.83,1.55,1.49
July,,,,,,,,,,1.37,2.29,2.89,2.2,1.41,1.65,0.98,4.22,1.05,,2.17,,,,1.31,2.24,3.42,1.36,,1.2,0.8,3.38,2.19,0.8,2.69,2.87,1.4,6.02,2.84,1.63,1.59,2.53
August,,,,,,,,,,1.75,3.72,4.15,0.56,0.66,1.82,3.11,0.85,1.44,,2.08,,,1.72,1.31,2.07,1.53,4.25,,3.8,1.27,,3.61,2.23,1.51,2.6,1.05,3.18,3.16,2.5,1.31,3.14
September,,,,,,,,,,0.12,3.52,2.93,1.92,2.67,1.41,3.15,2.4,1.98,,1.65,,,1.93,2,2.17,2.39,3.06,,1.4,0.39,,3.08,3.14,2.97,2.03,1.84,2.24,2.78,4.81,0.18,2.63
October,,,,,,,,,,3.59,1.2,0.74,5.12,1.79,1.77,3.17,2.24,3.14,2.75,5.41,,,3.74,3.27,3.66,3.02,0.97,,1.84,6.24,0.5,0.96,2.94,4.02,2.08,3.11,1.31,1.56,2.9,2.49,6.32
November,,,,,,,,,,5.79,4.49,2.89,1.07,1.14,2.79,5.34,3.73,1.58,4.08,4.11,,,2.25,1.4,2.81,0.34,3.77,,1.7,2.85,5.89,6.43,2.9,1.33,4.64,1.01,0.86,2.58,1.7,3.61,4.48
December,,,,,,,,,,6.77,2.25,0.57,0.36,0.54,6.76,3.83,2.66,4.71,3.28,1.25,,,2.99,1.77,1.96,3.53,3.56,,3.58,1.22,1.85,2.34,1.74,0.65,2.22,2.4,3.3,2.02,2.96,4.43,2.78
Total,,,,,,,,,,25.53,27.85,26.06,23.77,22.21,25.14,32.27,28.73,34.4,,28.72,,,,24.21,21.47,19.21,30.34,,25.58,20.23,,39.7,23.04,20.29,28.77,22.61,24.43,23.06,30.12,23.09,32.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read 8.30am in winter and summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Jan Estimated No reason given so assume could be for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 July Aug Sept Adjusted by nearby stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Record for 1940 received late Imperfect and retained in file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Record imperfect Retained in file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Aug Sept Estimated ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 June Taken from station number 93 Banstead Mental Hospital Gauge leaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
