"PENTLAND HILLS (GLENCORSE FILTERS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5121,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.05,4.31,3.23,3.51,3.61,3.23,3.23,6.58,3.30,1.86,,
February,3.64,1.32,2.39,1.23,4.04,1.80,1.49,3.09,2.42,4.22,,
March,3.23,1.60,2.02,0.49,1.89,2.61,4.71,1.75,1.05,3.07,,
April,2.38,1.64,1.35,2.70,1.78,0.90,4.79,2.44,2.20,3.23,,
May,3.91,2.07,4.04,3.46,4.64,1.93,3.05,2.10,2.45,2.23,,
June,0.99,1.38,2.16,3.18,2.03,2.18,2.75,4.75,1.23,1.71,,
July,3.54,3.47,3.63,2.74,3.01,4.19,3.09,2.45,2.60,3.08,,
August,4.21,2.86,4.69,3.04,4.12,4.57,0.05,10.76,2.82,4.07,,
September,0.81,3.99,2.03,6.39,4.12,4.57,2.07,3.50,1.97,6.62,,
October,4.06,4.04,4.39,3.15,4.63,0.86,1.23,1.67,5.52,3.36,,
November,2.62,1.07,1.36,7.60,0.51,4.82,4.62,2.97,3.74,5.09,,
December,1.78,2.30,1.42,3.44,2.11,3.61,2.87,3.46,6.42,1.79,,
Total,33.22,30.05,32.71,40.93,36.49,35.27,33.95,45.52,35.72,40.33,,
Calc annual,33.22,30.05,32.71,40.93,36.49,35.27,33.95,45.52,35.72,40.33,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
