"BARNT GREEN (LINTHURST ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2408,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.10,3.50,5.19,2.45,1.64,2.30,2.22,5.22,1.71,0.86,,
February,3.10,1.09,1.61,1.38,2.14,1.95,2.05,1.34,0.78,5.47,,
March,2.59,2.33,1.03,0.38,1.09,0.94,7.16,1.27,2.04,1.29,,
April,1.86,1.16,0.98,2.05,1.05,2.88,2.35,2.03,2.74,2.42,,
May,2.78,4.21,4.23,0.63,2.79,2.77,2.41,2.36,3.10,1.88,,
June,2.01,0.11,2.53,1.90,3.23,3.45,1.65,4.43,0.45,2.21,,
July,3.88,1.71,1.37,3.95,2.64,1.86,2.96,1.61,3.50,2.91,,
August,4.32,2.71,1.86,2.14,2.01,5.85,0.87,4.94,1.42,4.09,,
September,0.78,1.47,1.59,3.95,1.71,3.73,1.63,3.03,1.59,4.22,,
October,2.93,3.05,2.53,3.65,3.44,0.71,0.60,3.10,5.92,0.96,,
November,3.14,1.51,1.90,5.06,0.49,5.75,2.02,2.15,3.55,4.78,,
December,1.65,4.05,1.40,1.91,3.77,2.79,2.64,4.76,1.52,1.96,,
Total,33.14,26.90,26.22,29.45,26.00,34.98,28.56,36.24,28.32,33.05,,
Calc annual,33.14,26.90,26.22,29.45,26.00,34.98,28.56,36.24,28.32,33.05,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
