PETERSFIELD (MONKS BARN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,730,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.20,3.27,,3.68,0.90,6.47,9.38,4.91,6.96,,,
February,2.37,0.30,,0.11,5.06,3.55,6.62,0.66,2.22,,,
March,0.68,1.89,,3.64,0.79,2.27,4.80,0.49,1.70,,,
April,4.68,4.09,,1.09,4.57,3.25,4.05,0.06,2.55,,,
May,3.15,4.08,,0.88,1.11,0.75,3.60,2.00,1.49,,,
June,1.83,2.51,,2.00,3.64,3.34,1.20,0.87,1.73,,,
July,3.45,4.51,,2.00,0.99,4.68,1.03,3.59,4.20,,,
August,6.38,2.08,,2.48,3.04,1.65,1.29,1.45,2.06,,,
September,2.48,3.96,,3.05,4.80,2.81,2.48,2.20,1.10,,,
October,0.59,7.26,,1.86,6.28,1.54,4.40,4.18,5.30,,,
November,4.53,2.30,,4.22,9.66,4.89,2.10,6.33,7.80,,,
December,0.76,1.58,,12.31,5.44,4.66,4.89,4.77,2.86,,,
Total,34.10,37.83,,37.32,46.28,39.86,45.84,31.51,39.97,,,
Calc annual,34.10,37.83,0.00,37.32,46.28,39.86,45.84,31.51,39.97,0.00,,
Difference,0.00,0.00,NaN,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
