LANCASTER STRATHSPEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD471606,Long,-2.809247,Lat,54.03865,Elevation,87,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,4.58,1.99,4.55,2.02,4.01,2.01,4.85,1.33,2.89,3.94,3.37,5.35,3.18,2.16,4.19,4.99,3.9,6.79,3.78,4.17,3.87,3.05,4.37,4.19,9.86,1.89,6.56,4.47,4.72,,,,,,,,
February,,,,,3.78,1.86,2.8,1.91,2.52,2.57,4.99,4.71,2.07,1.91,3.84,5.12,3.35,1.26,4.25,1.67,2.78,0.31,4.05,5.15,0.62,5.48,4.53,2.94,5.22,1.02,0.26,3.36,0.07,,,,,,,,
March,,,,,2.87,3.05,3.03,4.05,3.31,3.05,1.34,1.39,5.96,3.78,4.53,1.88,1.2,2.06,1.66,4.91,5.14,4.07,2.38,1.19,1.48,1.2,1.38,3.58,3.4,0.98,3.14,0.52,2.88,,,,,,,,
April,,,,,3.09,3.68,1.81,1.66,2.58,3.49,2.35,2.99,0.69,4.57,0.88,2.6,2.65,1.36,1.12,1.74,4.24,1.58,1.91,3.13,1.65,2.51,1.78,1.92,1.64,1.59,1.89,1.96,2.58,,,,,,,,
May,,,,,3.39,1.47,5.39,4.53,3.33,1.91,1.66,1.73,1.54,2.35,2.6,1.23,3.54,2.21,2.19,1.63,5.15,3.59,2.42,2.79,6.49,4.53,2.95,1.91,0.86,2.23,1.09,2.05,5.24,,,,,,,,
June,,,,,2.21,2.36,2.26,7.35,2.83,2.35,2.16,2.7,5.01,1.87,1.16,0.87,2.21,3.01,2.08,1.97,2.22,0.61,3.04,0.75,2.84,0.49,3.1,3.5,7,1.66,2.14,6.75,1.86,,,,,,,,
July,,,,,1.53,1.71,2.42,3.24,3.11,6.41,4.3,0.74,5.42,1.14,4.53,3.55,2.27,1.29,4.85,1.21,6.43,1.52,5.39,4.48,3.39,2.54,4.01,3.96,5.87,3.92,3.3,5.86,5.41,,,,,,,,
August,,,,,3.37,4.82,4.93,4.75,5.88,4.12,5.92,4.08,4.12,1.8,2.77,4.06,4.22,7.96,4.04,3.83,2.24,7.35,5.76,5.89,4.66,3.54,3.61,6.55,6.04,6.65,6.23,3.56,1.83,,,,,,,,
September,,,,,2.21,3.27,1.08,0.81,4.56,2.93,0.36,4.04,1.54,3.68,2.8,0.76,2.88,4.12,9.49,2.59,2.91,2.21,4.2,4.07,5.18,4.26,4.58,6.77,2.44,2.74,2.55,3.23,4.31,,,,,,,,
October,,,,,3.58,2.8,6.98,5.19,2.11,5.93,2.58,4.17,4.22,2.56,1.78,1.09,7.35,5.87,4.1,2.73,1.23,2.66,0.9,7.33,5.35,5.66,3.56,3.78,5.75,6.1,7.22,3.65,5.78,,,,,,,,
November,,,,,3.04,4.34,3.53,4.26,3.95,1.77,5.05,5.06,5.08,4.41,4.81,1.94,3.83,4.67,2.55,2.43,2.62,2.16,2.54,6.13,2.64,2.45,6.7,5.02,6.89,8.06,4.82,7.25,3.03,,,,,,,,
December,,,,,3.33,1.3,3.44,5.36,3.3,8.13,3.57,6.96,3.84,2.91,5.84,6.95,3.08,2.1,7.51,5.89,3.19,6.04,5.12,4.66,6.72,2.54,1.39,1.14,3.92,7.55,5.12,3.58,2.98,,,,,,,,
Total,,,,,36.98,32.65,42.22,45.13,41.49,44.67,39.13,39.9,42.38,34.92,38.91,35.4,39.76,38.07,48.03,35.59,42.05,38.89,41.49,49.74,44.89,38.25,41.96,45.26,58.89,44.39,44.32,46.24,40.69,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908 Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
