CHICKERELL-MONTEVIDEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY647796,Long,-2.500297,Lat,50.615034,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,0.67,3.91,3.83,2.24,0.94,2.47,4.2,1.16,6.39,1.18,0.91,0.86,3.35,0.8,5.53,5.23,0.7,3.12,0.75,1.11,3.06,5.47,4.36,3.22,4.13,1.47,4.63,4.04,4.05,2.05,3.7,1.53,3.64,2.12,1.98,1.87,2.26,0.68,4.22,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,2.09,3.28,4.33,1.18,1.62,1.81,5.09,0.46,3.8,1.29,1.51,0.26,3.79,1.63,2.67,1.56,4.45,4.68,4.81,1.34,1.26,4.16,0.44,0.16,2.69,5.14,1.25,3.72,1.66,2.76,2.85,1.94,0.99,1.92,0.05,3.93,0,3.02,3.07,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,1.5,0.52,1.59,2.42,2.15,3.2,1.23,4.6,1.14,0.4,2.75,4.16,0.65,2.45,4.83,2.44,4.96,1.01,3.17,2.67,1.18,3.79,2.92,1.36,3.05,1.45,1.47,0.73,0.4,2.75,2.9,0.18,1.58,1.3,1.84,2.96,2.44,1.03,4.35,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,1.06,3.22,1.21,2.75,1.82,3.36,0.93,1.54,0.96,3.31,1.94,1.35,1.32,1.55,0.09,2.43,0.91,0.87,0.56,1.33,1.49,1.35,3.82,0.99,3.08,2.81,2.37,2.06,2.92,2.25,2.11,0.74,2.14,2.19,2.35,1.57,1.88,3.17,1.24,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,3.99,1.2,1.59,0.94,2.1,2.59,3.12,0.28,2.85,1.99,1.57,1.21,1.69,0.66,2.22,2.46,1.75,2.48,1.32,1.69,1.85,0.72,1.53,1.75,0.83,1.59,3.82,3.51,1.45,1.16,1.27,2.43,2.46,3.43,2.66,1.63,0.75,2.23,0.63,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,0.93,1.48,2.52,0.77,2.83,1.48,0.91,1.64,1.9,1.54,0.56,2.96,2.28,1.36,3.42,0.55,0.97,0.83,1.01,1.09,0.56,0.76,2.2,0.28,0.79,0.66,1.62,0.23,2.69,2.07,2.41,1.9,0.55,3.06,2.36,0.57,1.19,3.56,1.83,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,0.12,0.97,0.73,1.93,1.42,2.59,2.8,0.43,1.17,1.38,1.17,2.09,2.91,0.14,1.48,0.29,3.34,3.03,0.93,2.29,4.28,1.98,3.69,0.33,4.12,1.06,3.1,3.01,1.64,2.49,1.9,1.38,1.54,3.47,2.27,1.77,0.4,0.4,3.27,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,1.04,1.24,1.6,2.36,3.22,4.3,2.72,2.69,1.29,1.27,2.3,2.63,2.39,0.56,5.34,1.51,3.51,1.21,3.79,3.44,1.57,2.62,1.41,1.26,3.16,1.31,2.64,3.35,0.98,2.75,3.06,1.63,3.03,4.26,1.2,0.76,2.62,2.54,0.11,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,0.84,2.55,0.92,3.29,2.28,2.92,1.66,2.1,0.8,0.69,2.9,2.33,0.15,0.78,1.73,3.85,2.08,1.59,2.61,1.69,5.9,1.1,2.22,0.72,1.54,3.64,3.5,3.07,0.68,6.58,2.36,0.39,3.72,1.69,3.27,2.23,2.58,2.84,2.09,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,3.8,1.73,1.71,4.01,2.2,6.81,2.38,2.05,4.83,9.14,5.53,6.17,4.51,4.52,4.7,3.27,2.38,5.72,5.21,3.85,1.58,1.94,2.59,1.11,1.95,5.55,5.56,4.96,3.49,2.17,5.96,3.59,2.93,0.38,5.63,1.98,1.86,4.87,1.14,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,,,3.55,4.18,3.76,0.45,4.2,1.12,1.65,4.52,3.54,3.6,1.21,0.66,4.02,4.75,1.88,2.93,5.59,2.44,3.56,1.42,2.29,2.86,1.02,2.37,1.65,1.61,3.59,3.03,10.42,3.11,2.7,7.05,5.15,5.22,2.1,0.94,2.24,7.59,3.31,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,,,,,,3.55,3.48,4.9,4.46,1.83,2.6,3.03,0.68,1.93,3.75,3.48,4.61,5.01,6.8,4.64,1.85,7.31,8.74,6.38,1,2.71,4.39,3.31,1.7,4.59,3.1,4.64,4.12,0.76,3.85,3.47,6.28,4.13,1.35,1.29,0.85,8.44,3.76,3.16,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,,,,23.14,27.76,28.69,26.8,26.61,35.25,29.72,22.15,30.6,29.54,25.83,29.29,32.07,26,38.53,28.37,37.95,35.72,34.1,22.92,27.73,31.14,29.51,15.25,31.58,29.39,38.19,35.83,31.14,33.99,34.69,29.04,31.86,30.39,27,21.06,26.66,35.69,28.42,39.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
