"CHICKERELL (MONTEVIDEO)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1558,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.12,1.98,1.87,2.26,0.68,4.22,4.83,,,,,
February,1.92,0.05,3.93,0.00,3.02,3.07,5.68,,,,,
March,1.30,1.84,2.96,2.44,1.03,4.35,4.33,,,,,
April,2.19,2.35,1.57,1.88,3.17,1.24,2.24,,,,,
May,3.43,2.66,1.63,0.75,2.23,0.63,3.34,,,,,
June,3.06,2.36,0.57,1.19,3.56,1.83,0.70,,,,,
July,3.47,2.27,1.77,0.40,0.40,3.27,3.39,,,,,
August,4.26,1.20,0.76,2.62,2.54,0.11,1.75,,,,,
September,1.69,3.27,2.23,2.58,2.84,2.09,2.36,,,,,
October,0.38,5.63,1.98,1.86,4.87,1.14,4.41,,,,,
November,5.22,2.10,0.94,2.24,7.59,3.31,2.67,,,,,
December,1.35,1.29,0.85,8.44,3.76,3.16,3.41,,,,,
Total,30.39,27.00,21.06,26.66,35.69,28.42,39.11,,,,,
Calc annual,30.39,27.00,21.06,26.66,35.69,28.42,39.11,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
