"LANARK, RHYBER LODGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS883442,Long,-3.777881,Lat,55.678393,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,1.3,4,4,1.8,1.7,4.7,3,1.3,3.8,2,3.6,4.5,1.5,1.5,1.5,0.6,2.7,2.1,3.8,1.6,2.1,2.4,4.6,,,,,,,,,,
February,,,,,,,,2,2.4,1.5,2,1,0.2,4.8,1.3,1.7,1.5,2.2,2.1,2.3,4.1,4.8,2.2,1.6,3.4,2.9,4.1,0.8,4.4,0.7,4.5,,,,,,,,,,
March,,,,,,,,3.6,1.2,2.4,0,2.1,0,7,1.4,3.8,2.8,3,4.5,1.8,1.5,1.6,3.1,4.3,3.8,1.2,2,1.1,0.8,2.3,3.1,,,,,,,,,,
April,,,,,,,,1.5,2.2,2.5,2.7,2.2,1.4,1,3.4,2,1.3,1.4,1.5,2.4,3.6,2.4,0.8,3,1.9,2.2,2.3,1.5,0.5,3.1,1.7,,,,,,,,,,
May,,,,,,,,2,2.2,3.6,1.2,1.3,1.5,1.7,2.5,1.5,4.2,3,1.9,1.7,1.9,1.9,1,2.6,2.4,1.1,4.5,1.7,2.3,0.9,4.1,,,,,,,,,,
June,,,,,,,,4.5,1.4,1.7,3.6,2.4,1,1.8,1.7,0.7,1.4,3.3,1.8,2.6,1.9,2.2,4.7,2.5,0.6,0.9,3.7,2.4,0.9,2.1,2,,,,,,,,,,
July,,,,,,,,1.7,1,3.6,2.7,0.9,2,4.4,2.3,3.3,1.9,3,2.5,3.6,4.1,1.4,2.7,0.8,2.9,3.9,4.1,1.3,2.6,0.9,3.4,,,,,,,,,,
August,,,,,,,,3,3.4,1,4,3.7,1.8,5.2,3.4,3.3,5,3.7,2.1,2.3,4.5,1.7,3,1,2.7,3.6,3.9,5.3,2.4,2.9,4.8,,,,,,,,,,
September,,,,,,,,2.7,3.3,3.7,2.8,1.7,1.4,2.8,2.4,1.8,1,0.9,4.7,2.4,1.4,1.4,2.6,1.7,1.8,1.1,1.8,2.3,5.7,3.3,2.1,,,,,,,,,,
October,,,,,,,,1.3,3.5,2.4,5.3,2.8,2.8,7,1.4,2.4,7.1,6.8,0.5,5.5,1.8,3.1,2.6,1.8,1.4,1.4,6.4,5.6,4.3,1.8,1.2,,,,,,,,,,
November,,,,,,,,2.6,5.6,4.8,4.7,2.5,1,2.8,1.7,2.5,4.5,1.9,2.3,1.2,2.7,4.7,3,3.4,3.9,1.5,3.8,4.7,2.6,3.1,2.4,,,,,,,,,,
December,,,,,,,,5,4.7,2.4,6,3.3,3.6,2.1,2,3,2.5,3.8,1.6,3.2,2.4,4.5,6.1,3.1,4,4.2,3,2.3,2.7,4.9,2.8,,,,,,,,,,
Total,,,,,,,,,32.2,33.6,39,25.7,18.4,45.3,26.5,27.3,37,35,29.1,33.5,31.4,31.2,33.3,26.4,31.5,26.1,43.4,30.6,31.3,28.4,36.7,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897 01+T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
