BATLEY CORPORATION DEPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE237240,Long,-1.642404,Lat,53.711887,Elevation,301,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,0.56,3.71,2.97,1.3,1.5,1.62,1.48,0.46,3.12,1,1.2,1.16,3.06,0.76,4.4,2.94,1.7,3.46,1.74,2.24,,5.16,1.72,1.93,2.62,,,,,,,,
February,,,,,,,,,1.16,1.16,3.23,0.52,0.85,1.81,3.8,0.56,1.42,1.24,0.86,0.46,2.02,2.28,1.52,0.9,1.8,3,4.54,0.36,,1.94,1.33,0.39,2.2,,,,,,,,
March,,,,,,,,,1.07,1.14,0.26,1.9,0.88,2.69,1.8,2.14,1.68,1.94,2.92,2.76,0.32,1.02,2.96,3.5,2.68,0.92,4.32,1.74,,1.92,0.92,0.57,1.74,,,,,,,,
April,,,,,,,,,2.04,1.96,0.5,1.8,1.71,0.91,1.82,1.56,0.4,0.9,1.44,2.5,2.32,1.02,0.6,2.46,0.98,0.8,1.16,1.42,,0.73,1.57,0.49,2.94,,,,,,,,
May,,,,,,,,,1.71,2.97,0.87,1.17,2.43,3.81,2.12,0.88,1.9,2.46,2.1,1.76,2.08,1.12,3.6,2.12,1.16,1.72,2.44,1.88,,1.04,1.66,0.56,0.84,,,,,,,,
June,,,,,,,,,2.75,1.42,2.08,0.67,2.05,1.4,1.66,2.11,2.24,3.08,1.14,3.02,4.02,3.12,5.14,0.94,2.2,2.3,1.74,1.36,,0.38,0.91,0.08,1.56,,,,,,,,
July,,,,,,,,0.45,0.54,1.39,2.24,2.12,1.69,2.68,1.68,1.66,1.08,2.12,2.02,3.2,3.06,0.24,4.58,0.82,3.12,3.82,1.32,1.2,,0.78,2.44,0.28,5.66,,,,,,,,
August,,,,,,,,2.43,3.61,1.13,5.28,1.43,3.87,1.95,3.35,4.38,2.09,1.54,1.6,2.5,3.9,2.04,5.52,1.26,2.32,4.46,1.72,4.14,,1.24,0.87,1.58,7.06,,,,,,,,
September,,,,,,,,2.03,0.17,4.15,0.12,0.63,1.52,2.74,0.18,1.46,0.52,0.48,2.8,2.28,0.06,2.44,1.4,1.88,1.24,0.42,2.06,0.78,,0.36,0.57,0.52,3.06,,,,,,,,
October,,,,,,,,1.56,4.27,2.36,3.93,1.93,2.37,7.43,0.48,1.9,4.2,4.92,1.1,2.08,2.56,2.54,3,2.84,2.38,1.36,4.56,3.52,,1.26,1.07,0.54,0.78,,,,,,,,
November,,,,,,,,1.35,1.74,1.93,2.3,3.65,1.55,1.22,1.44,3.66,3.04,3.28,0.88,0.4,3.74,3.28,2.06,2.16,3.38,2.1,3.06,1.7,,1,0.65,0.71,1.32,,,,,,,,
December,,,,,,,,3.51,1.82,2.28,2.62,3.63,2.06,0.96,1.54,0.52,1.72,1.88,1.16,4,3.12,3.66,2.32,2.16,5.66,7.04,2.22,1.54,,1.88,1.25,1.11,2.94,,,,,,,,
Total,,,,,,,,,21.44,25.6,26.4,20.75,22.48,29.22,21.35,21.29,23.41,24.84,19.22,26.12,30.26,23.52,37.1,23.98,28.62,31.4,30.88,21.88,,17.69,14.96,8.76,32.72,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 June mistrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
