"BATLEY WOODWELL DEPOT (CORPORATION YARD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2943,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.72,1.93,2.62,,,,,,,,,
February,1.33,0.39,2.20,,,,,,,,,
March,0.92,0.57,1.74,,,,,,,,,
April,1.57,0.49,2.94,,,,,,,,,
May,1.66,0.56,0.84,,,,,,,,,
June,0.91,0.08,1.56,,,,,,,,,
July,2.44,0.28,5.66,,,,,,,,,
August,0.87,1.58,7.06,,,,,,,,,
September,0.57,0.52,3.06,,,,,,,,,
October,1.07,0.54,0.78,,,,,,,,,
November,0.65,0.71,1.32,,,,,,,,,
December,1.25,1.11,2.94,,,,,,,,,
Total,14.96,8.76,32.72,,,,,,,,,
Calc annual,14.96,8.76,32.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
