"EXMOUTH (FILTERS, CAPEL LANE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1760,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.16,2.65,4.35,1.45,4.09,5.06,4.03,3.34,4.11,2.07,4.73,
February,0.68,0.32,2.39,5.93,1.73,3.93,2.36,2.90,2.42,2.11,1.34,
March,3.15,1.91,3.31,1.39,1.34,0.21,0.33,3.26,3.46,0.17,2.51,
April,3.67,0.74,3.19,2.70,3.41,2.51,2.40,1.87,1.40,0.93,3.50,
May,1.40,1.77,0.62,1.85,4.37,4.27,0.68,0.34,1.75,2.44,1.57,
June,2.09,0.53,0.44,0.30,2.92,0.19,3.40,2.17,1.68,2.38,0.15,
July,3.59,0.41,3.57,0.68,4.52,2.23,1.20,3.89,1.13,1.41,1.56,
August,0.86,2.05,3.43,1.69,2.79,1.53,0.98,2.72,1.93,1.60,2.96,
September,0.85,0.64,2.80,2.39,4.58,3.54,1.28,5.84,1.93,0.33,4.82,
October,2.86,1.29,1.39,4.19,6.05,3.14,2.60,2.05,4.99,4.78,2.62,
November,1.98,3.21,2.32,1.89,3.38,2.96,7.68,2.71,3.59,9.41,5.74,
December,4.21,1.41,5.05,2.47,3.71,4.66,0.47,3.91,2.59,7.40,4.11,
Total,29.50,16.93,32.86,26.93,42.89,34.23,27.41,35.00,30.98,35.03,35.61,
Calc annual,29.50,16.93,32.86,26.93,42.89,34.23,27.41,35.00,30.98,35.03,35.61,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
