"CERES, CASTLEBANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5489,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.62,4.34,3.56,1.90,2.90,3.00,5.39,2.30,6.77,1.72,2.72,
February,2.14,0.36,2.62,4.86,0.93,4.92,4.19,1.33,2.35,3.74,1.81,
March,2.19,2.66,2.65,1.62,1.03,2.13,1.11,2.65,3.93,0.52,2.40,
April,1.84,1.24,1.72,2.90,1.49,4.04,2.57,1.24,1.09,1.60,2.27,
May,3.01,1.86,0.77,1.67,4.37,5.05,1.90,2.39,1.79,2.61,1.42,
June,0.85,0.64,1.71,1.03,2.21,0.57,3.89,2.25,5.02,1.61,2.09,
July,3.12,2.57,4.32,1.69,5.95,2.09,2.97,2.72,1.32,3.06,2.12,
August,3.55,3.71,1.70,4.25,2.46,2.79,2.10,5.58,5.33,3.97,7.19,
September,1.94,0.96,2.50,2.46,5.02,3.64,4.11,6.31,2.82,0.56,5.04,
October,2.39,2.89,2.18,2.48,3.58,2.51,5.22,4.54,4.82,2.99,3.34,
November,2.51,1.58,1.42,2.39,1.91,1.21,5.67,2.29,3.51,4.37,3.96,
December,3.97,1.93,2.35,2.94,3.75,2.99,0.33,3.17,3.51,4.36,3.38,
Total,30.13,24.74,27.50,30.19,35.60,34.94,39.45,36.77,42.26,31.11,37.74,
Calc annual,30.13,24.74,27.50,30.19,35.60,34.94,39.45,36.77,42.26,31.11,37.74,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
