"CASTLE BANK, CERES VILLAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO401115,Long,-2.969326,Lat,56.292144,Elevation,280,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,1.1,3.08,3.16,0.79,3.46,1.79,1.67,0.75,2.95,1.15,1.73,1.85,3.64,2.85,0.76,1.59,0.81,3.92,4.34,1.87,1.29,4.63,2.24,0.62,3.53,1.56,1.59,1.91,3.17,1.03,3.09,4.28,1.99,2.61,2.47,2.6,2.5,3.17,2.62,4.34,3.56,1.9,2.9,3,5.39,2.3,6.77,1.72,2.72
February,,,2.21,1.91,1.44,2.52,0.61,1.16,0.66,1.07,0.39,0.1,1.87,2.7,4.79,0.85,0.7,1.17,0.53,2.38,2.84,1.22,1.26,3.42,5.04,0.97,1.1,1.62,0.95,0.89,3.36,2.79,2.5,0.98,2.88,5.44,4.18,0.74,2.56,2.38,2.14,0.36,2.62,4.86,0.93,4.92,4.19,1.33,2.35,3.74,1.81
March,,2.18,1.65,0.83,2.31,2.53,3,0.88,3.25,1.28,2.05,2.39,1.36,0.72,1.3,2.77,2,3.38,0.91,1.81,1.78,1.14,1.18,3.25,1.92,3.14,1.75,2.11,4.37,6.21,1.34,1.83,2.62,4.65,2.6,1.77,4.93,1.97,1.22,2.4,2.19,2.66,2.65,1.62,1.03,2.13,1.11,2.65,3.93,0.52,2.4
April,,0.78,3.53,1.48,1.44,2.4,1.13,1.2,1.58,3.11,0.68,1.06,1.04,0.78,1.78,1.43,1.09,2.11,2.32,2.83,1.32,2.38,1.66,0.9,-999,1.08,0.95,1.86,1.62,4.1,2.21,1.16,0.05,2.35,1.16,0.95,2.58,2.19,0.76,2.4,1.84,1.24,1.72,2.9,1.49,4.04,2.57,1.24,1.09,1.6,2.27
May,,0.78,2.37,0.85,2.13,2.94,3.26,0.91,1,2.39,1.89,2.38,2.32,0.88,3,0.79,0.53,0.88,2.17,3.9,1.92,2.14,2.17,1.06,-999,1.39,7.1,4.74,1.91,3.17,1.55,1.16,1.22,3.45,1.98,1.18,4.06,2.02,3.85,1.19,3.01,1.86,0.77,1.67,4.37,5.05,1.9,2.39,1.79,2.61,1.42
June,,2.62,2.4,2.34,0.29,0.62,0.75,0.57,2.03,0.91,2.81,0.64,2.59,1.77,2.01,1.74,2.63,4.93,2.24,1.6,1.97,1.97,1.96,1.83,-999,0.67,0.86,3.72,1.42,1.47,1.95,1.95,3.92,1.88,0.81,1.4,3.54,2.13,0.55,2.34,0.85,0.64,1.71,1.03,2.21,0.57,3.89,2.25,5.02,1.61,2.09
July,,2.97,4.19,6.67,3.33,0.7,4.74,2.17,4.43,1.88,2.28,2.8,1.63,2.86,2.63,3.82,4.34,1.88,1.11,2.79,4.54,0.73,2.28,3.95,-999,1.43,2.23,2.51,2.58,5,3.3,1.68,2.58,0.93,2.2,3.45,6.2,1.45,4.29,0.81,3.12,2.57,4.32,1.69,5.95,2.09,2.97,2.72,1.32,3.06,2.12
August,,4.98,2.57,2.81,2.62,2.17,1.42,2.04,1.99,6.01,2.68,5.14,4.28,3.24,3.48,3.97,2.2,3.56,3.33,0.96,4.13,3.35,2.54,4.83,4.64,3.64,5.58,3.56,3.8,2.41,8.09,0.84,5.39,1.43,2.66,4.02,3.51,5.18,2.41,2.78,3.55,3.71,1.7,4.25,2.46,2.79,2.1,5.58,5.33,3.97,7.19
September,,3.31,1.95,2.89,1.72,2.93,2.43,3.34,0.43,0.76,2.67,3.71,1.14,1.59,0.38,1,3.93,1.88,2.61,3.54,2.13,2.15,1.7,2.62,3.02,1.61,0.96,1.19,4.77,1.96,1.44,1.16,3.88,2.29,0.71,2.51,1.03,1.37,4.73,1.51,1.94,0.96,2.5,2.46,5.02,3.64,4.11,6.31,2.82,0.56,5.04
October,,3.4,4.07,1.64,1.86,1.59,2.8,0.87,1.7,2.69,2.65,2.07,4.35,2.47,3.01,2.4,3.2,1.52,4.78,1.19,3.89,2.08,1.43,6.48,0.47,0.61,4.69,7.91,3.54,3.75,2.72,2.51,3.54,1.99,2.75,4.47,5.09,3.23,3.25,2.23,2.39,2.89,2.18,2.48,3.58,2.51,5.22,4.54,4.82,2.99,3.34
