MOORFOOT HILLS (EDGELAW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT304578,Long,-3.112036,Lat,55.808437,Elevation,654,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,1.32,1.51,2.05,2.05,2.5,5.68,2.37,3.72,1.05,1.54,0.97,1.92,0.84,1.47,0.93,3.1,2.5,1.1,1.15,1.61,4,3.2,1.65,1.34,3.34,2.69,0.66,3.63,1.93,3.15,3.33,,,3.3,3.6,2.5,1.95,3.4,3.1,2.05,3.25,3.55,5.5,2.6,1.75,2.2,2.65,3.2,2.35,4.9,1.15,3.65
February,,,,,,,,,,2.18,2.97,2.51,1.95,2.23,2.26,2.52,1.45,1.32,1.24,1.28,0.9,0.23,2.5,3.27,7.6,2.2,0.85,2.3,1.93,1.2,8.84,1.86,1.06,3.92,3.7,1.46,1.52,2.23,1.54,1.97,,,2.4,1.45,1,3.85,4.95,0.85,3.45,1.6,3.3,0.65,2.15,4,0.7,4.65,2.5,1.1,2.2,0.85,0.75
March,,,,,,,,,,3.81,1.72,2.96,3.77,2.83,2,1.92,3.5,1.35,3.5,2.05,2.42,5.07,1.46,0.87,2.3,4.05,2.3,3.52,1.6,1.72,1.3,2.24,2.05,3.99,1.69,3.67,3.33,2.5,4.98,6.1,,,2.2,4.95,3.3,1.6,3.9,2.2,0.65,3,3.15,3,1.9,1.3,0.85,2.75,1.75,2.45,3.1,0.3,2.2
April,,,,,,,,,,2.5,4.57,0.43,2.78,1.5,1.55,2.68,1.85,1.11,1.76,2.46,0.85,1.59,1.25,0.95,1.52,1.45,1.15,1.15,2.05,3.05,1.49,2.43,1.72,1.01,2.26,2.61,1.29,1.66,1.55,3.08,,,0.4,2.45,1.75,1.65,3.3,2.6,0.9,4.2,2.75,0.85,1.9,2.95,1.3,3.95,2.2,1.75,1.1,1.55,1.1
May,,,,,,,,,,2.34,1.95,2.6,1.59,0.87,2.4,2.88,4.65,2.32,1,1.68,1.81,1.65,2.1,1.75,3.85,1.43,0.8,1.6,1.75,2.9,1.2,2.16,3.3,1.91,3.25,1.68,5,3.05,2.63,1.44,,,1.75,2.45,2.8,1.55,4.6,1.75,2.6,0.6,3.2,1.8,1.25,2.8,3.9,4.5,3.65,1.6,1.7,1.85,1.1
June,,,,,,,,,,5.21,2,1.52,2.79,2.19,0.85,0.63,1.7,0.45,2.58,1.25,3.57,0.63,3.1,4.87,2.18,2.07,2.3,3.31,1.85,0.95,2.95,2.19,3.7,1.82,2.93,1.17,2.19,3.37,1.13,1.66,,,5.05,1.4,2.55,1.35,2.8,2.15,0.6,1.9,1.05,0.45,1.6,1.45,1.9,0.5,3.6,2.9,4.45,2.2,1.5
July,,,,,,,,,,7.36,5.44,4.13,3.79,3.58,4.9,1.3,2.75,2.38,6.11,4.52,2.35,3.9,1.48,2.22,1.35,5.35,4.09,2.16,1.65,2.95,2.3,1.06,1.98,4.17,1.85,1.63,1.88,3.14,4.25,3.08,,,2.55,0.45,2.55,4.6,5.15,1.9,3.75,0.8,3.6,2.75,3.7,3.1,4,1.25,3.55,2.8,2,3.5,3.4
August,,,,,,,,,,3.88,0.55,5.72,1.85,3.2,1.75,2.75,1.55,1.65,1.8,5.86,4.99,6.87,3.62,2.7,5.3,4.45,1.08,4.32,3.4,0.55,3.5,5.2,1.12,4.28,5.24,2.96,7.72,3.76,1.99,2.27,,,4.7,1.9,2.05,3.5,4,5.2,1.85,1.8,6.35,4.7,1.7,4.3,3,3.75,2.5,6.15,4.55,4.55,4.85
September,,,,,,,,,,2.24,5.27,3.75,2.6,3.27,2.6,2.84,3.37,4.65,0.82,1,1.22,7.09,1.58,1.62,1.05,0.55,5.53,2.55,2.05,2.41,2.41,0.81,1.89,2.28,1.7,3.3,0.79,1.57,4.04,2.49,,,3.55,2.3,1,2.4,2.2,2.15,5.15,3.4,1.35,1.65,1.95,2.2,3.75,4.9,3.9,8.5,2,0.3,4.35
October,,,,,,,,,,1.55,3.9,2.91,2.5,3.72,1.56,3.47,5.63,1.8,1.25,5.8,2.33,2.85,4.4,1.96,2.39,3.95,1.55,1.1,3.6,2.8,4.2,2.95,1.84,6.64,1,2.31,7.2,8.62,0.93,4.19,,,3.5,2.05,1.5,2,4.95,3.65,3.85,2.7,1.7,3.8,2,3.5,2.75,1.9,3.85,3.85,3.62,3.2,3
November,,,,,,,,,,2.98,5.15,2.41,3.27,3.2,1.8,2.05,2.95,4.88,8.06,0.65,5.88,2.33,1.05,2.55,1.95,3.15,1.56,2.45,4.4,3.5,4.13,6.14,1.95,0.74,1.73,3.1,5.43,1.82,1.67,0.76,,,2.1,2.3,3.9,1.4,4.5,2.7,2.15,5.25,2.6,1.25,1.4,4.2,1.6,0.9,3.35,2.9,3.1,3.7,4.65
December,,,,,,,,,,1.85,5.44,2.53,3.06,1.85,3.4,1.76,3.66,1.72,1.35,1.25,1.66,6.17,1.59,3,1.7,3.7,4.75,2.28,2.85,2.1,5.68,6.22,3.11,1.63,2.08,2.23,1.69,4.07,0.85,4.53,,,4.5,2.4,5,5.05,2.75,2.65,2.35,4.3,2.65,3.8,3,2.45,3,3.25,0.95,2.35,2.3,5.2,2.1
Total,,,,,,,,,,37.22,40.47,33.52,32,30.94,30.75,27.17,36.78,24.68,31.01,28.77,29.9,39.22,25.6,26.69,34.29,34.85,27.06,27.89,28.74,28.13,41.2,34.91,25.06,35.73,30.12,26.78,41.67,37.72,28.71,34.9,,,36,27.7,29.9,30.9,46.5,30.9,29.35,32.8,35.25,30.2,25.15,34,28.95,34.95,35,38.7,35.02,28.35,32.65
