Rainfall at,ROTTINGDEAN SCHOOL
,
Station no,,
,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919
January,3.01,1.56,3.13,4.56,0.86,3.94,1.20,1.25,3.34,5.19,
February,3.74,1.35,2.64,1.06,3.21,4.26,4.92,1.25,1.02,2.54,
March,2.04,2.90,4.07,2.09,4.50,0.68,3.95,1.61,1.23,4.22,
April,2.12,1.92,0.02,2.91,1.04,1.48,0.98,1.28,2.09,2.45,
May,2.49,0.78,1.36,1.48,0.76,3.59,1.79,0.93,1.48,0.33,
June,2.72,2.20,2.50,0.43,1.77,0.88,1.93,3.42,1.17,0.44,
July,2.28,0.59,1.07,2.81,2.24,4.31,0.73,3.89,3.60,1.13,
August,3.11,0.56,6.50,2.30,0.67,1.27,1.43,5.30,1.57,3.00,
September,0.12,1.39,2.85,1.96,1.34,2.76,1.80,0.99,6.29,2.09,
October,3.90,5.68,3.83,5.30,2.68,3.54,5.09,3.76,1.87,0.53,
November,5.07,6.51,1.75,3.65,4.32,3.24,5.39,1.59,2.00,3.19,
December,3.85,6.20,3.51,1.76,8.10,8.35,4.73,2.74,2.27,4.61,
Total,34.45,31.64,33.23,30.31,31.49,38.30,33.94,28.01,27.93,29.72,
Calc annual,34.45,31.64,33.23,30.31,31.49,38.30,33.94,28.01,27.93,29.72,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
