"ECKINGTON MOSBROUGH C.E. SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4218,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.18,2.24,3.45,0.93,1.98,2.67,2.59,,,,,
February,3.39,0.26,2.76,4.66,1.08,3.27,1.51,1.43,,,,
March,1.64,1.51,1.69,1.86,0.78,0.73,0.97,2.55,,,,
April,4.76,1.02,3.71,1.96,1.68,2.56,1.68,2.15,,,,
May,2.67,1.06,0.66,2.62,3.46,3.60,2.01,1.17,,,,
June,2.16,0.36,0.76,0.62,1.90,0.13,3.10,3.99,,,,
July,4.32,0.37,3.92,4.57,2.28,2.18,2.16,,,,,
August,0.58,4.57,6.62,2.37,2.59,3.37,3.14,,,,,
September,1.31,0.69,2.78,2.88,2.71,2.32,1.07,4.05,,,,
October,2.04,3.61,0.75,1.81,4.32,2.75,2.51,2.37,,,,
November,1.08,1.75,1.15,3.29,1.63,3.04,3.37,2.93,,,,
December,2.85,2.39,2.84,2.99,2.43,2.64,,2.41,,,,
Total,28.98,19.83,31.09,30.56,26.84,29.26,,,,,,
Calc annual,28.98,19.83,31.09,30.56,26.84,29.26,24.11,23.05,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
