LOCHEARNHEAD (EDINCHIP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN581226,Long,-4.299236,Lat,56.37434,Elevation,513,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,9.93,5.93,5.71,13.8,2.4,5.78,5.43,11.43,10.99,9.89,8.2,5.96,9.38,15.73,10.13,16.6,1.94,11.68,5.24,14.36,9.32,12.95,3.01,7.2,14.29,12.39,4.93,0.62,1.72,5.95,10.09,7.49,3.1,12.21,9.04,9.94,8.76,5.31,6.69,5.74,3.28,8.18,3.84,8.5,12.54,7.96,3.53,5.23
February,,,,6.95,11.44,12.12,9.1,1,9.9,0.97,13.14,1.6,7.61,11.39,1.81,7.86,7.79,3.66,8.49,2.47,0.99,6.13,0.22,5.93,1.11,9.65,3.45,8.02,6.13,9.29,2.89,6.27,2.31,7.71,2.79,11.45,3.88,1,8.62,9.05,8.09,4.54,2.59,3.39,6.12,2.47,2.46,6.88,4.39,2.85,7.2
March,,,,11.15,7.59,2.99,2.1,3.2,2.26,5.61,8.1,12.2,3.47,3.6,0.71,2.71,6.63,5.47,11.38,1.26,4.25,1.65,2.86,4.85,4.82,3.28,4.21,3.64,6.1,5.68,4.83,1.97,5.6,4.79,1.08,5.62,4.05,5.06,8.48,3.18,4.98,4.85,5.03,1.85,5.3,1.82,5.17,6.68,2.51,6.57,3.04
April,,,,6.79,4.79,4.79,5.9,1.8,1.18,4.31,3.44,0.98,4.54,5.46,3.96,6.83,3.62,4.41,5.25,2.08,2.45,3.3,6.94,3.29,6.2,4.67,1.84,4.2,0.67,3.78,5,2.47,4.99,5.3,4.27,3.36,2.4,12.8,4.91,6.44,4.84,5.97,3.95,4.17,2.2,3.66,2.41,2.72,2.7,5.75,8.54
May,,,,7.73,2.79,1.85,5,3,3.83,1.75,8.87,4.66,5.22,2.54,6.43,9.2,4.79,2.8,1.74,5.45,3.04,5.84,3.74,2.97,3.96,0.59,2.44,3.55,4.89,1.55,1.42,3.35,5.45,3.81,4.38,5.39,2.05,6.64,3.45,3.39,2.73,2.09,4.12,4.72,5.73,4.24,4.65,3.04,5.15,2.42,4.3
June,,,,4.38,1.17,1.86,2.3,2.4,2.99,3.87,2.01,0.67,2.75,1.39,3.16,0.9,5.93,4.71,5.85,2.96,3.93,6.09,2.18,1.86,2.35,6.48,2.5,3.4,6.79,2.51,0.67,1.01,2.25,4.71,4.58,5.1,4.06,4.68,6.19,2.33,2.6,3.14,4.85,3.98,3.45,2.71,4.86,2.44,5.02,3.8,2.5
July,,,,0.6,2.92,3.53,4.2,1.7,5.14,1.21,4.76,5.03,4.65,4.66,6.28,2.32,3.49,4.42,3.73,3.53,4.05,6.47,5.52,4.05,3.78,1.85,7.99,4.38,4.98,7.59,5.08,3.71,4.29,3.5,3.41,3.65,4.44,5.23,4.88,2.09,8.35,3.11,2.46,5.81,2.89,1.1,6.45,4.65,6.48,5.43,4.64
August,,,,1.53,4.48,4.47,2.75,7.5,3.61,3.48,5.83,6.89,3.12,7.8,4,4.42,4.8,7.54,6.67,6.44,8.39,2.58,3.29,3.79,5.91,3.92,3.13,5.04,3.14,2.19,2.1,4.75,6.92,8.17,6.43,2.13,5.4,0.05,10.23,5.95,9.58,7.49,4.7,2.87,5.37,1.42,6.44,6.04,7.07,3.21,5.41
September,,,,4.53,2.43,2.65,1.25,5.6,8.11,4.95,2.79,3.44,3.17,8.85,7.98,4.06,4.63,6.43,5.32,2.13,5.7,2.06,3.82,2.52,9.7,8.82,4.39,4.41,4.27,3.48,3.33,2.46,8.89,5.3,5.32,8.7,8.9,7.11,9.43,2.6,12.2,6.59,3.03,8.78,6.86,4.95,7.78,4.26,6.44,1.61,4.65
October,,,,5.45,2.76,4.38,11.6,11,9.7,1.12,5.64,5.83,3.22,10.74,5.34,7.34,7.46,8.18,11.18,8.02,11.68,5.35,9.52,6.32,10.04,13.58,8.88,4.06,12.47,7.31,10.25,6.61,8.3,15.07,7.27,7.58,0.79,4.2,10.1,9.4,7.88,2.2,7.18,5.24,11.11,5.63,5.34,6.26,6.47,8.07,8.48
November,,,,9.33,10.48,3.19,10,11,9.39,7.2,8.8,4.84,4.89,5.57,4.86,0.98,11.89,8.18,7.77,9.18,8.74,13.08,7.17,4.55,1.72,7.49,4.78,0.83,14.65,12.14,9.46,9.12,1.49,4.69,9.55,0.76,9.39,11.13,5.01,6.89,4.6,14.3,2.5,10.36,12.86,3.77,2.78,2.99,2.92,10.07,9.21
December,,,,5.44,14.41,8.63,7.5,3.4,8.26,13.09,7.21,11.47,7.8,4.88,13.43,5.75,3.32,2.37,7.93,16.47,7.64,7.83,14.76,1.68,16.37,4.32,12.9,2.75,7.88,3.91,7.96,5.44,13.71,3.69,9.37,8.72,8.05,3.01,12.67,13.67,2.37,9.62,5.84,7.56,11.89,10.87,11.67,11.24,10.05,12.45,8.1
Total,,,,73.81,71.19,56.17,75.5,54,70.15,52.99,82.02,68.6,60.33,75.08,63.92,61.75,80.08,68.3,91.91,61.93,72.54,65.62,74.38,51.13,78.91,67.66,63.71,58.57,84.36,64.36,53.61,48.88,70.15,76.83,65.94,65.56,65.62,69.95,93.91,73.75,73.53,70.59,51.99,62.01,81.96,46.48,68.51,69.74,67.16,65.76,71.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moved 200 yds SW of previous position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
