SEDBERGH AKAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD658913,Long,-2.527224,Lat,54.316134,Elevation,400,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,4.54,1.26,7.13,9.38,7.2,3.66,4.79,10.46,6.59,3.47,10.02,2.63,7.87,5.37,8.93,3.89,3.82,5.27,6.91,7.69,9.02,2.85,7.08,7.03,8.55,12.58,6,7.34,4.91,5.52,8.82,,,,
February,,,,,,,3.09,5.31,6.16,4,4.67,1.56,1.21,7.75,4.05,4.11,4.63,3.69,4.29,3.38,8.43,9.2,3.82,4.03,8.04,8.89,6.48,1.22,7.33,1.37,7.03,0.31,6.75,7.76,1.25,8.59,8.27,,,,
March,,,,,,,7.6,8.8,2.12,3.44,0.5,5.26,3.43,6.83,3.57,4.06,5.54,6.59,5.51,3.5,2.81,2.91,7.98,7.89,7.16,2.05,2.45,3.3,2.76,5.99,7.34,8.21,4.27,2.1,2.49,2.1,4.03,,,,
April,,,,,,,2.56,3.57,5.15,5.48,4.24,3.38,2.42,2.39,6.17,4.7,2.37,3.67,2.79,4.69,3.28,5.67,1.55,7.22,2.33,3.89,3.57,2.87,1.55,3.11,5.69,1.51,3.22,5.49,2.59,5.97,2.37,,,,
May,,,,,,,0.52,2.46,2.56,4.94,3.38,1.57,3.57,3.41,4.66,2.03,9.38,5.63,5.24,1.99,3.3,3.14,3.31,2.23,3.62,1.24,4.36,3.25,2.16,2.11,7.52,4.34,3.87,4.59,9.23,6.12,2.87,,,,
June,,,,,,,4.4,4.76,3.88,1.45,3.71,2.37,1.22,1.89,2.4,3.38,2.73,10.03,4.05,2.71,2.19,4.99,6.93,4.12,2.2,2.18,2.75,3.61,2.16,2.69,2.02,0.61,3.75,1.31,5.41,0.35,3.39,,,,
July,,,,,,,4.83,2.18,1.29,4.45,3.43,1.32,4.62,5.87,1.91,2.61,3.3,4.14,5.86,7.22,5.76,1.04,6.86,0.81,3.66,7.41,5.03,2.48,8.18,2.65,8.38,2.86,6.86,6.76,5.39,2.03,4.92,,,,
August,,,,,,7.5,3.72,6.87,9.63,2.11,5.21,4.35,3,9.47,4.95,5.41,6.9,6.06,6.64,4.46,9.43,5.44,6.45,3.47,4.75,4.57,5.59,12.33,4.88,4.32,3.45,8.54,5.51,9.01,4.64,5.06,4.82,,,,
September,,,,,,1.98,6.72,5.84,2.63,5.94,3.56,2.48,2.09,7.27,2.44,4.65,1.84,0.85,9.16,3.99,0.76,4.55,2.94,4.08,4.11,1.12,2.77,6.15,12.76,5.19,2.93,2.83,5.17,7.95,7.19,5.02,6.47,,,,
October,,,,,,5.34,4.83,3.34,4.87,4.68,9.29,5.09,3.96,12.03,2.97,3.93,8.42,5.49,2.66,8.94,2.86,5.64,5.78,3.25,1.68,0.94,12.41,7.82,7.97,2.81,1.3,3.66,2.46,10.88,6.29,7.17,4.45,,,,
November,,,,,,5.9,1.94,6.3,5.22,5.11,4.63,6.41,2.68,3.49,4.89,6.11,6.06,5.26,4.67,4,4.98,9.27,6.93,7.75,8.84,2.64,6.05,6.29,3.66,4.47,4.29,2.91,2.93,10.35,5.41,2.63,,,,,
December,,,,,,4.64,7.98,8.84,8.22,3.42,8.43,5.84,6,3.99,5.46,3.25,5.08,7.74,4.33,9.31,6.3,9.37,8.4,5.08,8.4,8.01,4.99,3.4,9.16,8.95,5.68,12.08,10.11,6.59,11.16,6.21,,,,,
Total,,,,,,,52.73,59.53,58.86,54.4,58.25,43.29,38.99,74.85,50.06,47.71,66.27,61.78,63.07,59.56,59.03,65.11,64.77,55.2,61.7,50.63,65.47,55.57,69.65,50.69,64.18,60.44,60.9,80.13,65.96,56.77,,,,,
