"LANCASTER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,,
January,,,,,2.70,2.50,2.50,1.63,2.83,4.41,,
February,,,,,2.31,0.53,1.08,5.00,2.08,4.92,,
March,,,,,2.63,0.02,0.92,3.62,1.83,0.71,,
April,,,,,3.00,1.68,0.37,1.29,2.63,4.31,,
May,,,,,3.00,1.50,1.68,1.35,1.08,4.12,,
June,,,,,5.75,1.04,1.83,3.50,2.03,5.21,,
July,,,,,3.00,2.10,2.79,7.00,6.41,5.65,,
August,,,,,5.00,10.33,5.00,7.00,2.06,0.49,,
September,,,,,2.59,5.50,7.92,2.00,3.61,4.14,,
October,,,,,0.68,5.75,1.50,9.75,2.10,6.50,,
November,,,,,3.00,4.50,3.00,4.45,1.81,4.08,,
December,,,,,1.50,1.17,3.68,4.41,0.86,6.50,,
Total,,,,,35.16,36.62,32.27,51.00,29.33,51.04,,
Calc annual,0.00,0.00,0.00,0.00,35.16,36.62,32.27,51.00,29.33,51.04,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,,
