"SANDBACH (MALKIN'S BANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1517,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.32,2.54,,,,,,,,,,
February,2.90,0.16,,,,,,,,,,
March,0.14,,,,,,,,,,,
April,3.36,,,,,,,,,,,
May,2.82,,,,,,,,,,,
June,4.27,,,,,,,,,,,
July,3.32,,,,,,,,,,,
August,5.39,,,,,,,,,,,
September,3.04,,,,,,,,,,,
October,0.95,,,,,,,,,,,
November,4.78,,,,,,,,,,,
December,1.62,,,,,,,,,,,
Total,34.91,,,,,,,,,,,
Calc annual,34.91,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
