BURES (COLCHESTER ROAD),,,,,,,,,,,,
Grid ref,TL904338,Long,0.770386,Lat,51.970052,,,,,,,
Station no,1331/8,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,1.61,,,,,,,,
February,,,,2.16,,,,,,,,
March,,,,2.21,,,,,,,,
April,,,,0.38,,,,,,,,
May,,,,1.97,,,,,,,,
June,,,,2.76,,,,,,,,
July,,,3.23,2.99,,,,,,,,
August,,,1.95,3.82,,,,,,,,
September,,,1.85,1.56,,,,,,,,
October,,,2.55,1.70,,,,,,,,
November,,,1.09,3.44,,,,,,,,
December,,,0.84,1.64,,,,,,,,
Total,,,,26.24,,,,,,,,
Calc annual,0.00,0.00,11.51,26.24,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
