STONEHOUSE PLYMOUTH,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6611,,,,,,,,,,,
,,,,,,,,,,,,
,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,,
January,,,2.56,,,,,,,,,
February,,,1.73,,,,,,,,,
March,,,1.11,,,,,,,,,
April,,,0.72,,,,,,,,,
May,,,2.55,,,,,,,,,
June,,,2.52,,,,,,,,,
July,,,3.60,,,,,,,,,
August,,,3.14,,,,,,,,,
September,,,0.99,,,,,,,,,
October,,,3.73,,,,,,,,,
November,,,4.26,,,,,,,,,
December,,,3.84,,,,,,,,,
Total,,,30.75,,,,,,,,,
Calc annual,0.00,0.00,30.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
