GLASGOW (RIDDRIE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5175,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,8.05,1.21,4.89,
February,,,,,,,,,5.41,1.69,0.19,
March,,,,,,,,,3.90,0.87,2.23,
April,,,,,,,,,1.36,1.42,1.04,
May,,,,,,,,,2.15,2.43,1.72,
June,,,,,,,,,5.29,3.10,2.74,
July,,,,,,,,,2.13,3.17,2.97,
August,,,,,,,,,3.59,5.78,6.15,
September,,,,,,,,,2.78,1.37,3.81,
October,,,,,,,,,5.30,4.78,5.58,
November,,,,,,,,,3.85,6.66,4.79,
December,,,,,,,,,3.87,8.57,3.46,
Total,,,,,,,,,47.68,41.05,39.57,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.68,41.05,39.57,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,
