Rainfall at,MONTROSE SUNNYSIDE ASYLUM
,
Station no,,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,2.75,0.76,2.72,1.70,2.82,2.99,0.47,0.99,0.78,3.54,
February,1.01,0.12,2.74,2.51,4.55,0.32,0.58,0.88,0.90,2.57,
March,2.27,1.64,1.00,0.92,0.48,3.62,1.13,3.32,1.21,1.59,
April,0.72,0.69,0.99,1.11,0.54,0.80,0.84,1.42,6.99,2.65,
May,2.84,0.83,2.20,1.31,4.12,0.63,0.82,1.54,2.31,3.46,
June,2.29,0.37,2.26,2.80,2.06,1.91,2.79,3.65,1.06,1.69,
July,3.10,2.19,2.00,2.15,2.32,3.76,3.59,1.40,0.77,2.65,
August,2.86,4.53,3.46,2.16,4.52,3.36,1.80,2.92,2.08,1.24,
September,2.01,7.62,1.49,2.31,0.33,1.01,3.56,1.48,1.06,3.00,
October,2.19,2.81,5.20,2.02,3.76,1.78,3.80,2.39,3.77,0.53,
November,4.15,3.77,2.53,2.63,1.28,2.90,0.81,1.63,4.17,2.20,
December,1.72,2.38,0.98,1.89,1.68,2.98,6.65,3.40,1.81,4.70,
Total,27.91,27.71,27.57,23.51,28.46,26.06,26.84,25.02,26.91,29.82,
Calc annual,27.91,27.71,27.57,23.51,28.46,26.06,26.84,25.02,26.91,29.82,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
