"PRESTWICK (LADYKIRK FILTERS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5222,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.59,4.51,
February,,,,,,,,,,2.13,0.14,
March,,,,,,,,,,0.94,2.41,
April,,,,,,,,,,1.61,1.69,
May,,,,,,,,,,2.45,1.36,
June,,,,,,,,,,1.98,3.07,
July,,,,,,,,,,5.80,2.31,
August,,,,,,,,,,5.99,5.40,
September,,,,,,,,,,1.36,3.50,
October,,,,,,,,,,4.89,5.30,
November,,,,,,,,,,4.85,4.86,
December,,,,,,,,,,7.06,3.68,
Total,,,,,,,,,,40.65,38.23,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.65,38.23,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,
