LEICESTER-STOUGHTON-DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK617019,Long,-1.09007,Lat,52.61144,Elevation,315,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,3.22,2.16,2.17,2.53,1.17,2.02,1.49,2.62,2.25,3.69,1.38,2.87,1.65,1.18,1.44,1.8,1.04,3.48,3.09,2.87,5.2,2.11,2.75,,,,,,,,,
February,,,,,,,,,,2.28,1.15,0.26,2.21,2.84,0.73,2.61,2.72,1.98,1.75,0.42,0.66,2.66,0.42,2.48,0.56,2.22,2.11,2.73,0.81,0.89,2.55,2.15,,,,,,,,,
March,,,,,,,,,,3.07,2.24,0.93,1.64,1.3,0.98,1.1,0.84,1.95,1.23,0.07,1.67,0.22,1.75,2.63,1.86,0.67,1.45,3.1,0.26,1.52,2.07,3.06,,,,,,,,,
April,,,,,,,,,,1.9,4.57,1.05,2.92,1.82,1.85,1.62,1.6,1.58,0.89,1.59,2.92,3.48,2.78,1.12,3.15,3.32,2.12,3.02,0.08,1.69,2.29,1.77,,,,,,,,,
May,,,,,,,,,,0.89,2.01,1.56,0.7,1.16,3.97,3.61,3.02,1.31,1.3,2.4,2.75,2.73,5.49,1.51,0.81,0.95,0.8,3.27,1.44,1.04,0.96,3.11,,,,,,,,,
June,,,,,,,,,,1.71,1.34,0.78,0.99,0.41,2.36,0.06,1.94,4.42,3.06,1.31,1.12,2.73,0.75,2.06,0.68,3.78,5.1,1.1,1.49,1.43,0.95,1.25,,,,,,,,,
July,,,,,,,,,,3.61,3.06,0.2,4,3.2,3.47,2.26,2.02,2.94,1.11,1.61,3.59,2.76,4.32,1.51,1.12,0.76,4.51,3.72,2.62,3.73,2.75,4.73,,,,,,,,,
August,,,,,,,,,1.61,2.24,0.82,3.98,4.34,1.93,2.4,1.71,2.06,3.48,2.68,2.03,2.44,4.12,1.62,0.79,1.75,1.77,0.9,0.61,3.36,4.33,0.25,4.17,,,,,,,,,
September,,,,,,,,,3.59,2.31,1.69,0.77,2.19,2.49,2.47,2.56,1.81,3.84,1.15,0.85,3.36,2.75,2.76,2.08,1.51,4.11,2.58,1.55,2.48,1.56,0.68,0.63,,,,,,,,,
October,,,,,,,,,1.16,1.65,1.23,2.03,0.79,2.8,4.16,2.8,2.12,1.78,3.41,2.97,2.02,0.64,3.45,2.43,1.52,2.76,1.6,2.94,2.15,3.59,3.49,2.36,,,,,,,,,
November,,,,,,,,,1.63,1.84,0.99,1.49,0.93,1.89,2.07,1.64,2.82,2.97,3,4.86,2.58,2.18,1.89,1.72,1.95,4.1,2.23,1.6,2.13,3.42,5.16,2.75,,,,,,,,,
December,,,,,,,,,2.41,3.58,1.74,1.88,3.02,2.49,1.96,1.6,0.85,1.85,2.09,4.09,1.91,0.77,0.63,0.35,3.97,3.48,1.86,1.97,3.21,1.38,2.05,0.95,,,,,,,,,
Total,,,,,,,,,,28.3,23,17.1,26.26,23.5,28.44,23.06,24.42,30.35,25.36,23.58,27.89,26.69,27.04,20.12,20.68,28.96,28.74,28.7,22.9,29.78,25.31,29.68,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 1918 Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Jan IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
