Rainfall at,WOODHEAD RESERVOIR,
Grid ref,SK078993,Long,-1.883909,Lat,53.490354
Station no,2754,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.30,5.62,2.57,4.98,3.00,7.16,3.32,4.33,4.19,7.51,
February,4.93,2.21,2.16,3.61,2.51,1.75,4.10,6.52,0.49,2.76,
March,-999.00,2.76,2.73,2.75,3.32,2.21,3.41,2.90,2.06,1.79,
April,3.12,4.38,3.60,1.06,2.36,3.20,0.87,1.44,4.23,2.72,
May,3.13,2.90,2.51,4.08,4.98,1.58,1.44,4.37,2.42,2.86,
June,1.45,3.66,4.54,3.67,3.73,3.94,2.06,4.82,2.50,2.48,
July,3.90,3.50,7.63,6.85,1.31,7.44,5.36,5.45,4.45,9.56,
August,5.65,3.52,5.68,7.04,1.23,11.82,7.72,4.23,0.45,5.77,
September,2.91,4.99,3.66,6.06,2.66,4.92,8.53,5.67,0.21,4.66,
October,1.44,6.87,2.29,8.05,3.10,3.66,5.12,4.81,3.93,7.49,
November,10.21,3.86,3.66,7.11,2.36,2.52,3.43,1.62,6.81,7.22,
December,7.18,4.60,2.23,7.87,5.90,6.37,6.43,5.06,7.84,5.84,
Total,55.43,48.87,43.26,63.13,36.46,56.57,51.79,51.22,39.58,60.66,
Calc annual,49.22,48.87,43.26,63.13,36.46,56.57,51.79,51.22,39.58,60.66,
Difference,6.21,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
