Rainfall at,WOODHEAD RESERVOIR
,
Station no,,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,4.30,1.63,5.44,3.00,4.46,4.45,2.25,6.70,6.80,1.60,
February,2.50,5.09,4.95,1.11,2.50,1.85,5.40,6.35,1.95,3.40,
March,3.40,7.25,3.45,3.45,5.15,0.94,5.75,4.18,3.55,2.45,
April,2.65,4.55,4.84,0.96,2.35,1.94,2.99,3.30,2.20,2.45,
May,2.01,2.50,3.81,3.08,2.32,2.93,1.65,4.95,5.15,3.75,
June,3.10,5.40,6.50,3.20,1.64,3.30,3.90,3.80,3.17,5.35,
July,1.70,5.01,5.40,4.72,2.30,4.52,4.05,5.26,1.17,6.30,
August,2.90,1.74,4.87,5.65,6.65,3.95,4.70,6.55,6.10,7.60,
September,3.98,6.50,7.80,3.47,4.05,6.75,5.80,4.60,6.60,3.20,
October,12.96,4.75,6.55,6.25,4.78,6.50,2.70,4.90,4.15,4.02,
November,2.83,2.11,6.25,4.40,6.75,6.56,4.22,8.15,4.45,2.60,
December,4.29,3.20,4.45,1.85,3.72,2.20,8.20,4.70,2.10,3.90,
Total,46.62,43.73,64.31,41.14,46.67,45.89,51.61,63.44,47.39,46.62,
Calc annual,46.62,49.73,64.31,41.14,46.67,45.89,51.61,63.44,47.39,46.62,
Difference,0.00,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
