KIRKHAM ELSWICK LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD434385,Long,-2.8616,Lat,53.8396,Elevation,52,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,4.46,2.29,5.08,1.86,2.26,3.37,4.43,3.43,5.58,3.6,2.67,3.16,2.29,3.76,3.61,8.34,2.01,4.73,3.86,3.67,2.39,3.3,1.83,3.33,2.09,3.34,3.67,,1.01,3.72,5.49,3.96,,,,,,
February,,,,2.02,2.48,3.87,3.03,1.24,3.56,1.35,2.22,0.25,4.05,4.22,0.75,4.3,3.76,2.37,3.74,0.93,0.28,2.86,0.06,2.28,0.02,3.37,2.01,4.88,1.18,2.45,2.33,3.83,1.49,1.71,1.23,,,,,,
March,,,,3.48,4.14,1.46,2.04,2.65,1.64,4.81,3.93,2.71,1.99,1.3,1.74,1.22,0.82,2.85,2.67,0.85,2.97,0.3,2.17,2.4,1.75,0.96,2.21,1.43,1.05,1.91,2.73,2.55,2.73,0.57,0.58,,,,,,
April,,,,4.66,0.98,2.78,2.92,1.57,1.14,1.62,4.44,1.59,1.94,2.59,1.64,1.98,1.38,1.44,1.54,1.04,1.46,2.23,2.38,1.93,2.5,2.31,0.86,3.21,0.29,2.37,2.12,0.82,1.74,2.31,2.52,,,,,,
May,,,,2.24,1.98,1.15,2.74,2.74,2.96,1.66,4.57,2.21,2.04,2.86,5.61,4.5,2.81,1.54,0.79,2.03,1.3,2.04,5.14,2.36,3.46,1.32,0.94,1.91,3.49,1.22,1.55,3.49,3.49,3.67,2.62,,,,,,
June,,,,1.98,1.12,1.69,2.96,2.53,1.87,1.87,3.32,0.49,2.29,0.58,2.19,0.16,3.63,3.22,7.04,1.26,1.54,6.86,1.1,2.17,2.34,4.21,4.53,2.79,4.44,3.35,0,0.75,0.82,2.42,2.69,,,,,,
July,,,,1.85,4.94,4.01,1.62,1.31,5.19,1.65,6.28,1.58,5.73,4.54,4.06,2.85,3.47,3.57,2.59,2.45,3.34,4.39,4.19,2.81,1.4,1.42,3.33,1.41,4,6.66,4.25,1.49,4.47,4.61,4.12,,,,,,
August,,,,1.4,1.88,6.78,4.03,7.4,4.24,4.46,1.85,5.74,5.41,6.28,5.03,3.2,3.31,5.94,4.18,5.28,7.09,4.68,1.44,2.98,4.29,2.45,2.67,1.42,2.75,2.09,1.85,4.11,4.63,5.67,2.79,,,,,,
September,,,,3.28,3.32,0.56,2.59,3.4,9.72,2.4,3.44,1.56,4.41,3.87,4.74,4.95,4.89,7.35,1.31,2.54,2.19,2.61,5.27,0.66,4.63,6.39,4.59,2.42,1.63,1.13,4.17,1.42,3.26,4.96,5.42,,,,,,
October,,,,2.27,1.83,1.66,6.14,7.58,3.8,3.21,1.2,2.42,0.52,5.27,4.09,5.55,4.19,3.5,5.76,5.04,5.21,2.61,7.24,5.31,5.33,6.69,2.28,2.74,7.19,1.63,4.28,4.23,4.75,4.23,4.71,,,,,,
November,,,,4.35,4.33,1.91,2.39,3.69,2.17,2.09,1.77,2.91,2.53,5.46,1.97,2.46,6,4.32,5.9,6.89,4.74,7.41,2.41,1.9,1.69,4.23,4.03,1.48,4.51,4.7,4.55,2.15,1.14,2.52,6.34,,,,,,
December,,,,2.51,4.81,7.04,2.38,1.65,7.42,5.53,2.96,4.43,5.37,4.51,5.19,2.46,0.92,1.07,2.62,6.55,4.16,2.33,1.93,1.01,5.07,3.09,4.37,1.71,3.98,2.57,3.26,1.27,3.55,1.94,3.29,,,,,,
Total,,,,34.5,34.1,37.99,34.7,38.02,47.08,35.08,39.41,31.47,39.88,44.15,40.17,35.92,38.94,40.78,46.48,36.87,39.01,42.18,37,28.2,35.78,38.27,35.15,27.49,37.85,33.75,,27.12,35.79,40.1,40.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omitted estimated amount for January 1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR and elevation verified to OS map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
