LONGFORGAN,,,,,,,,,,,,
Grid ref,NO303307,Long,-3.132728,Lat,56.463265,,,,,,,
Station no,5573/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,2.89,1.60,,,,
February,,,,,,,3.53,,,,,
March,,,,,,,2.05,,,,,
April,,,,,,,0.78,,,,,
May,,,,,,,1.86,,,,,
June,,,,,,,0.57,,,,,
July,,,,,,,4.18,,,,,
August,,,,,,,3.70,,,,,
September,,,,,,,1.34,,,,,
October,,,,,,,1.79,,,,,
November,,,,,,,1.31,,,,,
December,,,,,,,4.09,,,,,
Total,,,,,,,28.09,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,28.09,1.60,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,,
