SUDBURY-BELCHAMP-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL826407,Long,0.660644,Lat,52.034636,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1328/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.61,3.6,1.36,2.39,,,,,,,,,,,,,,,5.19,0.48,,,,,,1.29,0.68,3.5,1.05,1.18,1.75,2.33,0.86,1.29,1.86,2.82,1.21,2.12,1.7,1.96
February,,0.12,1.68,3.02,1.04,,,,,,,,,,,,,,,0.66,1.94,,,,,,1.47,0.99,0.98,1.32,2.71,3.81,0.56,1.06,1.86,1.83,0.5,2.17,2.4,0.1,1.18
March,,0.84,1.73,1.44,0.67,,,,,,,,,,,,,,,1.68,3.11,,,,,,0.86,4.17,0.83,0.74,0.52,2.8,2.67,0.35,1.85,1.18,0.51,1.29,0.63,1.73,1.63
April,,1.26,2.81,1.17,2.51,,,,,,,,,,,,,,,2.7,1.6,,,,,,0.86,1.55,1.52,1.59,1.58,2.56,1.46,2.32,0.29,0.24,0.71,0.15,1.13,1.85,0.55
May,1.06,0.83,1.48,1.25,3.78,,,,,,,,,,,,,,,0.88,1.05,,,,,,1.18,0.67,2.15,1.72,1.3,2.41,0.61,1.51,1.85,2.48,0.49,0.85,2.37,0.47,0.82
June,1.16,0.19,1.13,0.69,2.45,,,,,,,,,,,,,,,1.61,0,,,,,,3.8,2.61,2.02,0.58,1.56,1.34,1.09,3.65,2.97,2.26,2.04,1.35,4.92,1.23,1.01
July,3.93,0.47,3,1.56,3.29,,,,,,,,,,,,,,,2.67,4.09,,,,,,5.47,3.49,1.18,0.79,2.59,1.5,0.73,2.54,3.13,0.14,2.46,2.59,2.72,2.37,2.84
August,1.3,2.27,1.76,1.86,1.88,,,,,,,,,,,,,,,2.84,,,,,,,3.62,0.22,4.16,1.54,2.02,2.38,2.73,1.86,3.3,1.37,4.46,2.44,4.47,0.6,2.96
September,2.65,1.9,2.98,2.06,,,,,,,,,,,,,,,,0.86,,,,,,,3.12,1.33,1.39,0.59,2.36,3.55,3.14,1.7,1.05,2.15,1.32,2.58,2.98,0.05,3.56
October,0.66,1.31,0.75,4.19,,,,,,,,,,,,,,,,5.41,,,,,,,1.51,0.07,1.66,4.52,0.42,0.64,1.89,2,1.73,4.02,2.34,2.02,1.87,1.76,5.41
November,0.56,1.43,1.41,2.23,,,,,,,,,,,,,,,,3.77,,,,,,,2.95,1.2,1.56,1.97,3.38,3.77,4.18,1.52,3.54,0.75,0.6,2.32,1.24,2.01,2.98
December,2.21,1.49,1.8,2.45,,,,,,,,,,,,,,,,0.87,,,,,,,2.21,2.51,1.38,1.44,1.33,1.3,2.02,0.65,2.26,1.77,1.95,1.63,2.65,3.26,2.56
Total,,13.72,24.13,23.28,,,,,,,,,,,,,,,,29.14,,,,,,,28.34,19.49,22.33,17.85,20.95,27.81,23.41,20.02,25.12,20.05,20.2,20.6,29.5,17.13,27.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
