"MONKSTOWN EASTON LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4011,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.46,0.79,1.56,2.96,2.40,,,,,,,
February,2.66,2.36,1.94,5.11,5.39,,,,,,,
March,3.29,2.54,2.64,1.53,2.54,,,,,,,
April,1.77,1.22,3.62,2.24,1.49,,,,,,,
May,0.65,1.64,1.79,1.81,1.14,,,,,,,
June,3.70,2.30,2.58,2.33,1.24,,,,,,,
July,7.12,2.05,3.87,3.44,1.82,,,,,,,
August,1.96,5.71,2.30,3.05,0.68,,,,,,,
September,2.90,1.31,2.35,3.92,1.08,,,,,,,
October,7.12,3.24,2.71,2.27,0.66,,,,,,,
November,3.16,2.73,3.47,3.30,1.73,,,,,,,
December,3.15,1.69,3.63,1.13,1.43,,,,,,,
Total,37.94,27.58,32.46,33.09,21.60,,,,,,,
Calc annual,37.94,27.58,32.46,33.09,21.60,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
