"SOMERTON BUTLEIGH COURT GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1999,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,1.39,0.89,,,,
February,,,,,,,5.05,1.05,,,,
March,,,,,,,2.57,2.53,,,,
April,,,,,,,1.04,1.81,,,,
May,,,,,,,2.77,2.07,,,,
June,,,,,,,1.96,7.58,,,,
July,,,,,,,0.80,3.80,,,,
August,,,,,,,6.15,6.59,,,,
September,,,,,,,3.44,1.89,,,,
October,,,,,,,5.52,3.05,,,,
November,,,,,,,3.41,0.66,,,,
December,,,,,,,3.41,0.42,,,,
Total,,,,,,,37.51,32.34,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,37.51,32.34,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,,
