HAMBLEDEN-LOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU781852,Long,-0.87477034,Lat,51.560283,Elevation,105,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,2.92,3.8,2.59,2.38,3.05,1.73,3.11,2.12,2.94,2.51,4.17,1.15,3.77,1.47,1.55,2.23,1.91,0.76,4.72,4.48,3.19,5.39,2.78,2.98,3.57,4.87,1.72,1.61,1.98,2.41,5.59,1.14,0.67,3.17,1.94,1.04,1.18,3,4.29,1.9,3.03,3.44,3
February,,,,,,,,,1.3,2.94,0.48,0.21,2.7,3.84,0.38,3.36,2.46,4.17,2.14,0.91,0.79,1.76,0.26,3.53,0.13,2.31,2.01,5.13,0.58,1.14,2.44,2.49,1.12,1.45,1.21,2.08,2.4,1.85,1.09,1.29,4.23,5.41,0.77,2.01,2.72,1.52,0.27,3.81,4.94,0.16,2.6
March,,,,,,,,,0.82,5.08,1.74,0.78,2.04,2.94,1.2,0.7,0.2,2.16,1.92,0.05,1.08,0.11,1.6,2.87,2.23,0.45,2.07,3.53,0.42,1.39,2.53,2.8,1.86,0.58,0.24,0.81,1,6.07,0.72,1.79,0.9,4.43,2.64,0.46,2.39,1.14,0.71,1.67,1.57,2.27,1.37
April,,,,,,,,,3.8,2.8,3.34,0.84,2.98,2.91,3.07,1.66,2.75,1.65,1.39,0.94,2.59,3.49,2.36,1.33,1.51,3.56,1.58,2.89,0.09,3.71,2.16,1.63,1.78,0.92,1.54,1.19,2.09,1.95,1.7,1.32,1.97,3.16,1.55,2.59,0.45,0.54,1.98,0.22,1.07,2.26,0.6
May,,,,,,,,,1.66,0.34,1.57,1.2,1.16,1.77,4.97,2.87,2.26,1.36,1.21,1.28,1.87,2.9,4.45,1.62,0.59,1.42,0.64,3.17,1.99,1.73,1.63,1.69,3.47,2.27,1.11,2.38,4.16,1.67,3.12,2.38,1.5,2.56,3.01,1.72,3.44,4.6,0.17,1.76,2.35,0.56,2.14
June,,,,,,,,,0.88,1.07,2.9,0.24,1.39,0.47,3.12,0.01,2.74,3.04,3.06,0.8,0.25,1.49,1.05,1.19,1.08,3.49,3.45,2.05,0.66,1.24,1.08,2.32,0.54,1.49,1.53,3.13,2.8,1.63,2.21,0.99,1.08,1.07,1.21,1.85,3.79,2.74,2.38,1.44,4.27,1.6,1.74
July,,,,,,,,,5,2.11,5.96,0.19,4.13,1.84,4.23,4.58,2.47,4.89,2.76,1.47,2.14,4.74,1.92,1.53,1.51,0.38,3.3,1.71,1.56,3.45,2.87,5.7,2.13,2.57,2.02,2.28,2.23,2.8,1.2,1.57,4.98,1,0.47,3.26,2.75,0.12,1.87,3.24,2.52,2.48,2.75
August,,,,,,,,,1.64,2.86,1.45,1.49,3.48,2.28,2.51,4.45,1.11,3.12,3.01,0.97,2.81,4.59,2.88,0.61,2.34,1.8,0.4,1.13,4.83,2.04,0.05,4.29,2.07,1.61,1.92,1.21,3.99,0.23,3.42,0.96,4.42,4.92,3.09,2,3.98,0.49,5.29,3.64,3.86,1.15,3.2
September,,,,,,,,,4.94,2.52,1.86,2.66,2.09,2.33,3.95,3.1,1.49,5.06,1.11,0.46,2.74,1.79,2.73,2.57,1.71,4.29,2.8,2.94,1.49,0.79,1.58,0.19,1.49,1.43,2.52,1.86,3.44,1.12,2.44,0.91,3.46,3.31,3.05,2.39,1.9,2.57,2.98,3.04,4.75,0.08,3.53
October,,,,,,,,,1.62,1.39,2.24,1.6,0.87,5.28,4.23,3.2,2.29,2.52,4.2,3.17,1.08,0.72,4.4,1.4,1.5,2.99,1.88,2.87,3.2,5.71,3.4,1.07,3.52,3.24,3.75,3.23,1.59,0.47,2.74,6.33,0.62,1.04,4.22,3.33,2.31,3.08,1.67,1.98,3.22,3.07,6.97
