"BACUP (L.M.S.R.) NO.4",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2921,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.45,8.83,
February,,,,,,,,,,1.35,0.79,
March,,,,,,,,,,0.07,3.47,
April,,,,,,,,,,1.02,3.17,
May,,,,,,,,,,3.24,1.68,
June,,,,,,,,,,1.72,1.57,
July,,,,,,,,,,1.30,7.02,
August,,,,,,,,,,3.22,8.89,
September,,,,,,,,,,1.18,5.85,
October,,,,,,,,,,4.21,8.64,
November,,,,,,,,,,12.18,9.67,
December,,,,,,,,,,9.74,5.00,
Total,,,,,,,,,,40.68,64.58,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.68,64.58,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,
