"BALDOCK, HITCHIN STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,980,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.78,2.25,2.57,1.63,2.34,
February,,,,,,,2.92,3.27,1.26,0.61,0.42,
March,,,,,,,0.21,2.05,1.30,0.06,1.51,
April,,,,,,,3.24,1.80,1.31,1.65,1.96,
May,,,,,,,1.81,1.00,1.33,1.45,2.70,
June,,,,,,,3.14,2.73,1.63,0.88,0.40,
July,,,,,,,1.88,2.40,2.63,1.28,2.82,
August,,,,,,,0.93,3.08,0.81,0.53,3.29,
September,,,,,,,2.44,4.79,0.73,0.17,3.48,
October,,,,,,,2.23,1.53,3.56,3.43,1.05,
November,,,,,,,3.86,2.57,1.78,5.36,4.12,
December,,,,,,,0.33,2.41,2.48,3.20,2.53,
Total,,,,,,,25.77,29.88,21.39,20.25,26.62,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,25.77,29.88,21.39,20.25,26.62,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,
