ST-CATHERINES-POINT-LIGHTHOUSE-(COAST-GAURD-STATION),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ504757,Long,-1.2885,Lat,50.5790,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,6.47,4.24,2.4,4.91,1.37,4.5,2.52,2.91,2.57,2.57,1.37,5.09,6.1,3.69,5.3,3.83,4.61,3.9,5.38,2.09,1.77,2.32,2.28,6.06,0.75,1.43,3.72,,,,,,,,,
February,,,,,,4.44,2.68,3.93,1.96,1.06,1.19,2.34,0,3.35,0.02,3.37,2.73,5,0.88,1.39,3.77,2.98,0.52,1.21,0.82,1.74,2.03,1.22,1.2,0.89,5.13,6.28,,,,,,,,,
March,,,,,,0.37,0.56,3,2.56,0.19,1.34,1.18,1.3,2.6,2.54,1.4,2.08,4.1,0.32,1.33,3.46,3.14,2.89,0.85,0.2,1.02,1.24,6.02,0.62,1.66,1.13,4.35,,,,,,,,,
April,,,,,,2.78,3.48,1.8,2.13,1.22,2.8,3.15,2.35,1.37,2.23,3.05,1.54,2.18,0.04,2.42,0.96,1.36,1.35,1.02,1.63,1.53,2.45,1.8,1.42,1.01,1.8,2.07,,,,,,,,,
May,,,,,,3.33,2.28,0.86,1.74,3.33,1.76,3.88,4,2.32,1.29,1.04,0.32,1.5,1.03,1.49,0.97,1.98,3.32,2.26,0.15,1.7,2.97,1.82,2.81,1.22,1.62,2.93,,,,,,,,,
June,,,,,,0,1.88,2.21,2.46,1.34,0.76,1.74,1.44,1.29,1.12,2.1,3.04,0.72,0.43,2.04,0.29,1.07,0.93,1.09,1.82,2.61,2.29,1.71,1.38,0.22,0.96,,,,,,,,,,
July,,,,,,2.97,1.5,2.98,3.02,1.54,2.18,3.07,2.72,1.26,0.59,0.16,3.64,1.7,1.41,2.39,3.31,2.28,2.15,3.15,2.82,3.01,2.7,1.46,0.9,0.11,4.5,,,,,,,,,,
August,,,,,,4.71,1.1,3.1,2.58,1.74,3.02,2.94,1.07,0.98,1.7,3.6,0.21,1.17,1.23,2.07,0,3.43,2.61,0.94,2.27,2.09,3.3,0.82,3.23,0.83,2.43,,,,,,,,,,
September,,,,,,2.48,1.04,6.68,1.13,0.53,2.9,2.1,3.35,3.18,2.45,3.79,2.74,2.99,1.65,0.88,2.22,0.62,2.6,1.34,1.63,1.89,2.49,1.4,0.91,3.89,3.32,,,,,,,,,,
October,,,,,,3.61,4.06,1.92,8.88,4.94,2.99,0.62,6.97,2.36,1.83,3.82,1.51,2.44,4.39,7.36,3.9,0.9,3.41,2.65,3.74,2.82,0.93,1.63,2.27,7.21,0.71,,,,,,,,,,
November,,,,,,4.05,6.7,4.27,2.94,6.55,4.8,4.75,2.5,1.09,4.37,7.79,5.43,2.23,4.73,7.67,8.24,2.28,2.97,1.88,4.68,0.33,4.14,1.93,1.98,3.6,5,,,,,,,,,,
December,,,,,,4.78,0.55,3.97,3.14,5.28,3.73,0.62,1.31,0.94,8.29,4.59,2.39,5.69,2.96,1.67,2.37,1.77,3.77,3.38,2.06,4.77,3.52,3.38,3.87,3.07,2.81,,,,,,,,,,
Total,,,,,,39.99,30.07,37.12,37.45,29.09,31.97,28.91,29.92,23.31,29,36.08,30.72,35.82,22.76,36.01,33.32,26.42,30.42,25.15,23.91,25.28,30.38,25.47,26.65,24.46,30.84,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distances to masts are correct at this NGR, but elevation about 200ft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-1924 Copied from Flint Cottage with no factor applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Aug has a dash, assumed 0 as other locations had no rain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 June Gauge moved to new location ½ mile W at Lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
