"WORKINGTON, STAINBURN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3645,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,4.45,,4.02,3.44,,
February,,,,,,,4.69,,3.52,0.42,,
March,,,,,,,2.19,,1.53,2.39,,
April,,,,,,,4.02,,0.83,2.49,,
May,,,,,,,6.09,,2.48,1.28,,
June,,,,,,,5.39,,1.26,3.31,,
July,,,,,,,5.10,,3.01,0.88,,
August,,,,,,,10.11,,3.76,3.24,,
September,,,,,,,7.72,,8.58,3.42,,
October,,,,,,,12.27,,5.66,1.55,,
November,,,,,,,7.89,,2.39,2.73,,
December,,,,,,,7.68,,5.25,4.24,,
Total,,,,,,,77.60,,42.29,29.39,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,77.60,0.00,42.29,29.39,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,0.00,-0.00,,
